,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
6944,6944.000000,8.866982,12.235290,11.856607,11.974653,11.951133,11.998882,11.998201,9.916315,7.539795,7.834430,9.916315,8.767271,4.161401,7.618227,9.303492,8.368115,3.387581,7.432737
6945,6945.000000,9.035171,12.454021,12.052096,12.226935,12.203184,12.282667,12.282667,10.178595,8.169806,8.074523,10.178595,8.927564,4.857572,7.676532,9.511378,8.490934,3.962236,7.470490
6946,6946.000000,9.196399,12.526421,12.096957,12.341206,12.319148,12.425786,12.425786,10.389400,8.739191,8.353014,10.389400,9.090165,5.575693,7.790930,9.696474,8.624884,4.598751,7.553294
6947,6947.000000,9.398690,12.572538,12.172610,12.579175,12.556122,12.687254,12.687254,10.650490,9.865965,8.613727,10.650490,9.292488,6.578087,7.934485,9.926222,8.795796,5.475718,7.665370
6948,6948.000000,9.619567,12.756135,12.436743,12.946993,12.921598,13.079190,13.079190,10.948941,11.208803,8.818692,10.948941,9.508894,7.577145,8.068846,10.180916,8.978025,6.329291,7.775134
6949,6949.000000,9.830662,12.871822,12.537308,13.100094,13.078076,13.253684,13.253684,11.189962,11.969344,9.126241,11.189962,9.725375,8.494439,8.260787,10.408849,9.169878,7.185889,7.930907
6950,6950.000000,10.025535,13.118066,12.814485,13.358276,13.344347,13.535191,13.535191,11.430519,12.814914,9.325847,11.430519,9.919776,9.198604,8.409032,10.624789,9.340673,7.818716,8.056557
6951,6951.000000,10.206688,13.328971,13.052340,13.592826,13.579891,13.777565,13.777565,11.649854,13.503327,9.522143,11.649854,10.101175,9.828552,8.552496,10.823892,9.501312,8.393633,8.178733
6952,6952.000000,10.339626,13.498250,13.262916,13.812842,13.796230,13.992302,13.992302,11.817837,13.836656,9.643372,11.817837,10.232459,10.088152,8.647080,10.972302,9.616568,8.626870,8.260834
6953,6953.000000,10.393757,13.806864,13.642547,14.041366,14.030039,14.234499,14.234499,11.921151,13.787262,9.607802,11.921151,10.278240,9.791539,8.635329,11.044932,9.649556,8.316260,8.254181
6954,6954.000000,9.810230,13.353522,13.102216,13.116958,13.099579,13.462496,13.462496,11.185275,7.299514,8.908055,11.185275,9.696509,4.772165,8.207743,10.391267,9.146189,3.991034,7.901111
6955,6955.000000,9.655434,13.276488,13.022477,13.022477,13.008970,13.328740,13.328740,11.012404,7.338386,8.696068,11.012404,9.537543,4.672506,8.062683,10.225811,9.003574,3.872172,7.781337
6956,6956.000000,9.321535,12.601774,12.215244,12.204988,12.182427,12.610944,12.610944,10.542771,4.290300,8.474599,10.542771,9.217102,2.750022,7.891432,9.835747,8.733864,2.285792,7.631980
6957,6957.000000,9.171964,12.494277,12.144023,12.114938,12.100695,12.497769,12.497769,10.358924,4.145558,8.220078,10.358924,9.066047,2.505884,7.773169,9.669389,8.603478,2.065974,7.537566
6958,6958.000000,9.016711,11.889897,11.530875,11.238457,11.227098,11.538692,11.538692,10.076897,2.691182,8.615103,10.076897,8.936472,2.099537,7.796047,9.468671,8.500185,1.782995,7.531699
6959,6959.000000,8.900436,11.571548,11.200514,10.800613,10.789143,11.025492,11.025492,9.873543,2.048831,8.721595,9.873543,8.836068,1.845231,7.798593,9.320223,8.420679,1.599909,7.521136
6960,6960.000000,8.808386,11.330174,10.946313,10.483338,10.471271,10.665188,10.665188,9.716685,1.628668,8.768183,9.716685,8.755103,1.651128,7.793520,9.203841,8.356438,1.455070,7.509035
6961,6961.000000,8.727969,11.023890,10.638681,10.074705,10.062803,10.239699,10.239699,9.567107,1.151028,8.894515,9.567107,8.687967,1.504501,7.808827,9.098233,8.304811,1.357809,7.511389
6962,6962.000000,8.657317,10.762392,10.372348,9.740744,9.728516,9.899881,9.899881,9.437601,0.780358,8.975321,9.437601,8.628236,1.366260,7.818870,9.005940,8.258891,1.261064,7.511843
6963,6963.000000,8.591678,10.462263,10.079647,9.345406,9.333586,9.499438,9.499438,9.305846,0.332611,9.112255,9.305846,8.575904,1.254119,7.845962,8.916544,8.220403,1.196045,7.524261
6964,6964.000000,8.612872,10.920943,10.587659,9.983830,9.973391,10.127672,10.127672,9.377150,1.483045,8.626627,9.377150,8.581542,1.572134,7.785935,8.952826,8.224352,1.439475,7.495879
6965,6965.000000,8.624541,10.963155,10.663201,10.037280,10.025139,10.186449,10.186449,9.396736,1.734238,8.607023,9.396736,8.590791,1.769884,7.784846,8.966899,8.233276,1.611062,7.499653
6966,6966.000000,8.878997,12.241175,12.019384,11.782041,11.773579,11.920957,11.920957,9.923103,5.972191,7.925249,9.923103,8.787497,3.394672,7.651890,9.317446,8.377913,2.808550,7.438380
6967,6967.000000,9.096392,12.588628,12.283595,12.123855,12.110150,12.236323,12.236323,10.247206,7.355866,8.258089,10.247206,8.995326,4.629523,7.743446,9.579537,8.544227,3.828632,7.508918
6968,6968.000000,9.286677,12.804174,12.456716,12.638477,12.616886,12.734965,12.734965,10.547478,8.671771,8.359991,10.547478,9.172411,5.451128,7.797343,9.814109,8.683898,4.480452,7.553687
6969,6969.000000,9.415891,12.914766,12.542097,12.715127,12.693112,12.819526,12.819526,10.707908,8.877635,8.596290,10.707908,9.304222,5.901355,7.900537,9.959276,8.794881,4.895334,7.630485
6970,6970.000000,9.517688,12.946541,12.531628,12.694216,12.672962,12.824409,12.824409,10.813013,8.968352,8.801618,10.813013,9.412310,6.245416,8.011607,10.065972,8.891077,5.238588,7.716182
6971,6971.000000,9.633628,12.985976,12.576765,12.774512,12.750903,12.936257,12.936257,10.946167,9.459092,8.956076,10.946167,9.530887,6.726961,8.115607,10.191351,8.996231,5.680521,7.801111
6972,6972.000000,9.745602,13.144063,12.797644,13.000132,12.972616,13.175812,13.175812,11.100093,10.104144,9.024374,11.100093,9.638996,7.112300,8.177899,10.320841,9.088186,6.000296,7.855530
6973,6973.000000,9.857711,13.161208,12.786038,13.009566,12.984923,13.221057,13.221057,11.217147,10.397504,9.213237,11.217147,9.756162,7.580479,8.295177,10.437955,9.194575,6.451410,7.951196
6974,6974.000000,9.947654,13.327100,12.973466,13.185275,13.169066,13.382863,13.382863,11.332359,10.746113,9.281854,11.332359,9.844505,7.797420,8.356651,10.538837,9.272017,6.639041,8.005198
6975,6975.000000,10.062359,13.496032,13.172188,13.389738,13.374630,13.569704,13.569704,11.479140,11.363286,9.388575,11.479140,9.957657,8.270039,8.436173,10.667682,9.370562,7.050511,8.073442
6976,6976.000000,10.186160,13.667411,13.398532,13.666508,13.647570,13.806803,13.806803,11.645529,12.067002,9.484256,11.645529,10.078033,8.751774,8.510537,10.809531,9.473735,7.458130,8.137938
6977,6977.000000,10.318109,13.915983,13.740829,14.016545,14.004456,14.161383,14.161383,11.846747,12.976978,9.532110,11.846747,10.201241,9.225501,8.555736,10.969144,9.574070,7.821461,8.178996
6978,6978.000000,9.825252,13.470853,13.218283,13.225770,13.208274,13.491783,13.491783,11.221799,7.248904,8.951815,11.221799,9.710387,4.826500,8.198976,10.415713,9.150440,4.040487,7.885167
6979,6979.000000,9.674805,13.330732,13.068694,13.061203,13.047277,13.314731,13.314731,11.043004,6.992837,8.771278,11.043004,9.558232,4.570433,8.073459,10.251126,9.016153,3.801498,7.781180
6980,6980.000000,9.362854,12.549373,12.176888,12.078628,12.056994,12.397388,12.397388,10.575083,3.933330,8.752777,10.575083,9.267172,2.823041,7.959261,9.877530,8.774652,2.380492,7.671773
6981,6981.000000,9.218164,12.337203,12.010032,11.843457,11.830141,12.133514,12.133514,10.373706,3.656587,8.613899,10.373706,9.127367,2.589687,7.881027,9.708992,8.657219,2.185411,7.605445
6982,6982.000000,9.052456,11.423859,11.126532,10.522237,10.513032,10.718892,10.718892,10.005237,1.584910,9.291583,10.005237,9.006941,2.217052,8.008645,9.472813,8.572049,2.000448,7.671286
6983,6983.000000,8.923112,10.994320,10.701347,9.945038,9.935819,10.073815,10.073815,9.745832,0.737553,9.417849,9.745832,8.902242,1.897030,8.058652,9.295917,8.497048,1.796462,7.698179
6984,6984.000000,8.821857,10.727735,10.426443,9.630723,9.621438,9.724858,9.724858,9.565829,0.347272,9.406800,9.565829,8.813444,1.642984,8.061058,9.164557,8.430201,1.603614,7.695845
6985,6985.000000,8.728818,10.365169,10.073650,9.170263,9.161118,9.248112,9.248112,9.378434,-0.294085,9.508756,9.378434,8.737663,1.445960,8.096891,9.036689,8.376965,1.488729,7.717241
6986,6986.000000,8.653788,10.170530,9.865529,8.965619,8.956223,9.038838,9.038838,9.255168,-0.466170,9.471497,9.255168,8.669078,1.262969,8.082988,8.942586,8.323733,1.333572,7.704879
6987,6987.000000,8.582490,9.916551,9.614431,8.648313,8.638859,8.714867,8.714867,9.121325,-0.883195,9.527783,9.121325,8.608551,1.114210,8.095776,8.847845,8.279226,1.235555,7.710607
6988,6988.000000,8.600641,10.417894,10.140645,9.295400,9.286851,9.355594,9.355594,9.200231,0.368960,9.044868,9.200231,8.607560,1.407491,8.014890,8.884140,8.276643,1.442700,7.669147
6989,6989.000000,8.602891,10.461195,10.208610,9.341449,9.331116,9.399458,9.399458,9.204386,0.508599,9.009314,9.204386,8.607541,1.556115,8.010696,8.886069,8.279259,1.582097,7.672448
6990,6990.000000,8.862519,11.961405,11.753669,11.357685,11.349932,11.415852,11.415852,9.783088,5.216500,8.150323,9.783088,8.796725,3.151320,7.810361,9.257027,8.411651,2.700882,7.566276
6991,6991.000000,9.073047,12.412434,12.113518,11.849358,11.835898,11.892864,11.892864,10.127584,6.667014,8.362304,10.127584,8.989764,4.297260,7.851943,9.520747,8.561391,3.623242,7.602036
6992,6992.000000,9.267009,12.793773,12.437505,12.592857,12.570735,12.626759,12.626759,10.477813,8.323180,8.328867,10.477813,9.159309,5.106758,7.840805,9.774611,8.686892,4.212893,7.599173
6993,6993.000000,9.396052,12.955575,12.568479,12.735233,12.712325,12.768398,12.768398,10.658054,8.559233,8.547710,10.658054,9.286956,5.560964,7.915858,9.926802,8.789482,4.612797,7.652161
6994,6994.000000,9.503845,13.039872,12.610872,12.758260,12.736243,12.796630,12.796630,10.780521,8.714547,8.764412,10.780521,9.399558,5.969154,8.018595,10.044007,8.886516,5.003208,7.729024
6995,6995.000000,9.641757,13.131847,12.716767,12.903657,12.879785,12.953643,12.953643,10.948524,9.417305,8.943404,10.948524,9.539004,6.619996,8.129483,10.196780,9.007445,5.585867,7.818110
6996,6996.000000,9.819850,13.298463,12.964565,13.216045,13.189504,13.293064,13.293064,11.189859,10.651375,9.086654,11.189859,9.712502,7.481859,8.235145,10.401936,9.154610,6.316897,7.907285
6997,6997.000000,9.972828,13.332899,12.975804,13.269807,13.246334,13.387357,13.387357,11.356319,11.098552,9.325282,11.356319,9.870870,8.117202,8.385420,10.564080,9.297113,6.923307,8.030146
6998,6998.000000,10.057243,13.489040,13.145958,13.364005,13.348295,13.523295,13.523295,11.460776,11.172167,9.398256,11.460776,9.954572,8.158742,8.448368,10.657467,9.371273,6.967001,8.085079
6999,6999.000000,10.160250,13.591385,13.273675,13.490896,13.476071,13.680145,13.680145,11.589850,11.606852,9.499554,11.589850,10.056710,8.513116,8.523569,10.772175,9.460907,7.281121,8.149638
7000,7000.000000,10.245945,13.656680,13.386324,13.635697,13.616593,13.851177,13.851177,11.706010,11.933678,9.560842,11.706010,10.139692,8.713507,8.573374,10.870640,9.532008,7.446879,8.193376
7001,7001.000000,10.369536,13.916072,13.740477,13.984880,13.972830,14.202683,14.202683,11.898968,12.901384,9.595254,11.898968,10.254117,9.211581,8.609266,11.021715,9.624189,7.826497,8.226663
7002,7002.000000,9.917295,13.532808,13.293427,13.299494,13.282806,13.607808,13.607808,11.332576,7.690648,9.057344,11.332576,9.802562,5.171691,8.272549,10.516569,9.232411,4.340660,7.948252
7003,7003.000000,9.752652,13.419604,13.162615,13.162615,13.148951,13.425763,13.425763,11.138155,7.192439,8.850548,11.138155,9.635820,4.723475,8.133485,10.336910,9.084928,3.936342,7.832946
7004,7004.000000,9.427784,12.773843,12.390341,12.361994,12.339688,12.668329,12.668329,10.676312,4.184471,8.684295,10.676312,9.325593,2.837348,7.974873,9.955929,8.824189,2.377354,7.692450
7005,7005.000000,9.275491,12.610336,12.266538,12.181344,12.167596,12.431050,12.431050,10.473935,3.880855,8.516820,10.473935,9.176135,2.573469,7.878334,9.781775,8.696880,2.151289,7.611985
7006,7006.000000,9.107203,11.708998,11.388905,10.869874,10.859691,11.019020,11.019020,10.113813,1.873546,9.208606,10.113813,9.050803,2.200157,7.987793,9.546875,8.604722,1.950014,7.662569
7007,7007.000000,8.979041,11.240309,10.927759,10.237771,10.228202,10.335415,10.335415,9.855934,1.014318,9.376453,9.855934,8.948091,1.920497,8.040248,9.371751,8.530229,1.780197,7.688708
7008,7008.000000,8.878923,10.971479,10.651119,9.908095,9.897976,9.978388,9.978388,9.677267,0.620629,9.376147,9.677267,8.860851,1.682687,8.044435,9.241845,8.464156,1.602870,7.686466
7009,7009.000000,8.786542,10.586225,10.277781,9.412020,9.402582,9.465774,9.465774,9.487850,-0.047247,9.509926,9.487850,8.786962,1.500004,8.086073,9.114043,8.412255,1.501929,7.710468
7010,7010.000000,8.709550,10.372138,10.051353,9.176886,9.166793,9.217110,9.217110,9.356245,-0.286030,9.495379,9.356245,8.718135,1.311812,8.080024,9.015919,8.359414,1.349628,7.702909
7011,7011.000000,8.632888,10.061557,9.748362,8.777688,8.768103,8.802670,8.802670,9.202766,-0.841084,9.602861,9.202766,8.655809,1.149816,8.108852,8.911055,8.314982,1.253070,7.718908
7012,7012.000000,8.649286,10.574731,10.288243,9.447835,9.438796,9.462303,9.462303,9.277207,0.426533,9.092110,9.277207,8.653395,1.437501,8.029584,8.944507,8.311891,1.457791,7.679274
7013,7013.000000,8.652920,10.658306,10.392467,9.551335,9.540664,9.562112,9.562112,9.291469,0.672127,9.020826,9.291469,8.652619,1.586551,8.013769,8.950749,8.312545,1.584947,7.674340
7014,7014.000000,8.891462,12.077959,11.858698,11.481617,11.473237,11.493058,11.491689,9.829124,5.041755,8.166559,9.829124,8.824246,3.047309,7.819368,9.293189,8.432346,2.610522,7.571502
7015,7015.000000,9.114009,12.540381,12.236906,11.997597,11.983974,11.995122,11.989417,10.189365,6.712490,8.389313,10.189365,9.028794,4.327831,7.868223,9.570393,8.592426,3.646892,7.614459
7016,7016.000000,9.308064,12.873754,12.516715,12.676976,12.654785,12.672574,12.665523,10.529033,8.274798,8.392543,10.529033,9.200985,5.143638,7.872936,9.820740,8.722148,4.254937,7.623556
7017,7017.000000,9.447208,13.023191,12.639876,12.805421,12.782778,12.826673,12.823342,10.720576,8.630363,8.617809,10.720576,9.338785,5.671271,7.956994,9.983621,8.834165,4.717697,7.684710
7018,7018.000000,9.575048,13.121456,12.703366,12.843424,12.821980,12.887533,12.886043,10.868308,8.968793,8.850572,10.868308,9.471146,6.210356,8.073984,10.123155,8.948641,5.220689,7.774128
7019,7019.000000,9.749705,13.210036,12.814800,13.049153,13.026353,13.100984,13.100747,11.082476,9.979080,9.064206,11.082476,9.646976,7.097647,8.211475,10.316876,9.101510,6.009223,7.886143
7020,7020.000000,9.937318,13.363488,13.043463,13.374802,13.349364,13.435515,13.435515,11.330719,11.144473,9.225922,11.330719,9.830862,7.941439,8.331005,10.530795,9.259059,6.733588,7.987322
7021,7021.000000,10.052171,13.452140,13.096315,13.406566,13.383167,13.475251,13.475251,11.447363,11.148216,9.419475,11.447363,9.951351,8.224255,8.455339,10.649490,9.369520,7.036573,8.089550
7022,7022.000000,10.186260,13.628245,13.301227,13.626476,13.611483,13.692136,13.692136,11.615644,11.827858,9.539152,11.615644,10.083975,8.724508,8.552305,10.798754,9.486268,7.476021,8.173782
7023,7023.000000,10.289054,13.777089,13.470473,13.774204,13.759883,13.843669,13.843669,11.742688,12.121678,9.641708,11.742688,10.186123,8.980653,8.629559,10.912520,9.576521,7.708093,8.240522
7024,7024.000000,10.375464,13.897224,13.635346,13.962551,13.944096,14.018240,14.018240,11.860044,12.431963,9.701847,11.860044,10.269655,9.161190,8.679267,11.011836,9.648180,7.855136,8.284524
7025,7025.000000,10.465068,14.160555,13.985820,14.265324,14.253266,14.322453,14.322453,12.011040,13.047253,9.699627,12.011040,10.350136,9.375323,8.689231,11.125224,9.710604,7.985121,8.295983
7026,7026.000000,9.977969,13.825644,13.581904,13.591798,13.574943,13.693912,13.693912,11.405091,7.618196,9.116270,11.405091,9.863151,5.132249,8.321212,10.582723,9.286820,4.313331,7.990918
7027,7027.000000,9.811247,13.671346,13.413365,13.413365,13.399665,13.512709,13.512709,11.210705,7.238059,8.908702,11.210705,9.693974,4.768972,8.177242,10.401782,9.136349,3.978827,7.870917
7028,7028.000000,9.478018,13.088289,12.695593,12.691117,12.668267,12.823294,12.823294,10.749071,4.268290,8.674849,10.749071,9.372541,2.832594,7.996010,10.014922,8.864414,2.367489,7.713906
7029,7029.000000,9.323531,12.931116,12.574240,12.543512,12.528950,12.674052,12.674052,10.556625,4.058735,8.439199,10.556625,9.217444,2.566975,7.878263,9.842395,8.730543,2.131226,7.618690
7030,7030.000000,9.160663,12.139676,11.786953,11.415906,11.404795,11.516340,11.516340,10.242888,2.402224,8.969436,10.242888,9.086822,2.180790,7.930755,9.626319,8.628484,1.882304,7.630648
7031,7031.000000,9.038536,11.714155,11.360684,10.847384,10.836466,10.906598,10.905872,10.015411,1.672694,9.124949,10.015411,8.985041,1.935506,7.954671,9.465880,8.550142,1.720175,7.634404
7032,7032.000000,8.933310,11.248516,10.911016,10.231934,10.221370,10.245391,10.233087,9.796090,0.857733,9.359093,9.796090,8.903332,1.752298,8.010573,9.319952,8.491433,1.626210,7.662913
7033,7033.000000,8.837403,10.818399,10.499451,9.684239,9.674404,9.664193,9.635049,9.586929,0.099900,9.538808,9.586929,8.830290,1.570818,8.073650,9.183388,8.441992,1.539172,7.700596
7034,7034.000000,8.751336,10.492122,10.177056,9.329057,9.319238,9.276185,9.223314,9.414100,-0.400160,9.604886,9.414100,8.760028,1.371868,8.105955,9.065261,8.392564,1.410934,7.719866
7035,7035.000000,8.662780,10.081233,9.787972,8.829911,8.820843,8.756824,8.688763,9.215833,-1.185034,9.742903,9.215833,8.692605,1.176396,8.169377,8.936778,8.349639,1.320090,7.762500
7036,7036.000000,8.595804,9.906946,9.618521,8.676488,8.667610,8.581899,8.495195,9.089317,-1.356944,9.683440,9.089317,8.634206,1.039450,8.179095,8.846591,8.309190,1.227396,7.771789
7037,7037.000000,8.521092,9.612405,9.344627,8.309407,8.298510,8.213051,8.125747,8.927064,-1.968238,9.728382,8.927064,8.574501,0.865986,8.221937,8.739030,8.272020,1.147095,7.805010
7038,7038.000000,8.526712,10.031908,9.711159,9.025548,9.013391,8.928332,8.830482,9.032674,-0.415544,9.234865,9.032674,8.552739,0.986363,8.072805,8.776709,8.241002,1.100985,7.705296
7039,7039.000000,8.607971,10.854812,10.569051,10.060867,10.046544,9.977834,9.893200,9.260295,1.466344,8.627390,9.260295,8.597195,1.536302,7.934094,8.906641,8.266633,1.482801,7.626625
7040,7040.000000,8.689833,11.541071,11.130853,10.951685,10.932787,10.889638,10.819876,9.497516,2.956321,8.175155,9.497516,8.642896,1.910621,7.788276,9.041719,8.287678,1.685762,7.533638
7041,7041.000000,8.837872,12.152083,11.715764,11.669011,11.647893,11.671772,11.641539,9.809578,4.834304,7.977616,9.809578,8.758498,2.773661,7.707418,9.249002,8.368009,2.324823,7.487016
7042,7042.000000,8.964151,12.335509,11.868430,11.923716,11.906260,11.981647,11.971586,10.030480,5.713447,8.089373,10.030480,8.871414,3.411592,7.712348,9.412311,8.451968,2.826672,7.491624
7043,7043.000000,9.069954,12.378272,11.938217,12.129573,12.110421,12.227623,12.226165,10.204489,6.316695,8.182812,10.204489,8.969099,3.859955,7.733709,9.545614,8.526342,3.184698,7.507071
7044,7044.000000,9.111493,12.533857,12.086105,12.163281,12.145581,12.300102,12.300102,10.271878,6.183613,8.243655,10.271878,9.008526,3.851685,7.745175,9.598091,8.555381,3.178996,7.512671
7045,7045.000000,9.179239,12.565402,12.139484,12.261079,12.245008,12.434551,12.434551,10.374832,6.602686,8.315113,10.374832,9.073197,4.172554,7.771562,9.680627,8.606224,3.444133,7.531821
7046,7046.000000,9.178831,12.633867,12.185434,12.184470,12.170381,12.406807,12.406807,10.374089,6.182893,8.341371,10.374089,9.073763,3.955186,7.773437,9.680582,8.605401,3.270365,7.530220
7047,7047.000000,9.064055,12.267870,11.724712,11.710922,11.695636,12.009230,12.009230,10.189879,4.560860,8.370529,10.189879,8.969878,3.058376,7.749876,9.539212,8.521019,2.552469,7.502826
7048,7048.000000,9.041342,12.220999,11.690244,11.660993,11.645251,11.963783,11.963783,10.156432,4.635724,8.349081,10.156432,8.948486,3.098293,7.740540,9.512194,8.503224,2.587935,7.494254
7049,7049.000000,9.029360,12.252670,11.806686,11.744393,11.734378,12.059276,12.059276,10.156437,4.776929,8.253598,10.156437,8.932381,3.072897,7.708325,9.503607,8.487363,2.551201,7.471119
7050,7050.000000,8.964950,11.859727,11.590428,11.218214,11.207989,11.499169,11.499169,10.012152,3.674854,8.525134,10.012152,8.886018,2.783006,7.759883,9.411547,8.454553,2.365010,7.497560
7051,7051.000000,8.913504,11.598372,11.340316,10.820631,10.811054,11.039474,11.039474,9.881084,2.982912,8.722693,9.881084,8.852212,2.649395,7.823341,9.332352,8.434820,2.311190,7.537288
7052,7052.000000,8.733138,10.674532,10.347682,9.569232,9.556805,9.791875,9.791875,9.521674,0.546813,9.251474,9.521674,8.709423,1.643778,7.897172,9.088474,8.327039,1.540940,7.565604
7053,7053.000000,8.638281,10.346427,10.032169,9.144252,9.130393,9.307177,9.307177,9.322090,-0.031337,9.337003,9.322090,8.634778,1.444252,7.947466,8.955524,8.275718,1.428479,7.595912
7054,7054.000000,8.552977,10.047902,9.713598,8.777894,8.767548,8.903227,8.903227,9.161485,-0.509508,9.419744,9.161485,8.563065,1.180600,7.964644,8.842328,8.222291,1.223247,7.602254
7055,7055.000000,8.472628,9.694148,9.375174,8.308381,8.298423,8.389536,8.389536,8.983288,-1.225401,9.577040,8.983288,8.502218,0.992846,8.021147,8.726717,8.182240,1.123706,7.637764
7056,7056.000000,8.401584,9.386972,9.058580,7.969122,7.960065,8.021538,8.021538,8.841788,-1.641607,9.662038,8.841788,8.444187,0.795738,8.046587,8.629734,8.140840,0.978449,7.651945
7057,7057.000000,8.328378,9.042208,8.734364,7.549185,7.540612,7.583337,7.583210,8.674994,-2.330639,9.766778,8.674994,8.388934,0.610655,8.102874,8.522429,8.106605,0.887662,7.690781
7058,7058.000000,8.268768,8.813928,8.504728,7.327836,7.319299,7.345174,7.339683,8.556541,-2.583306,9.773399,8.556541,8.339029,0.461763,8.121517,8.440534,8.072464,0.781388,7.704393
7059,7059.000000,8.201643,8.564584,8.278872,7.033562,7.025792,7.032072,7.017895,8.406600,-3.186139,9.795306,8.406600,8.286126,0.276406,8.165652,8.342348,8.040838,0.691760,7.739329
7060,7060.000000,8.162705,8.505249,8.213517,7.034982,7.026748,7.017303,6.990788,8.344443,-3.040388,9.698098,8.344443,8.248462,0.215579,8.152481,8.293253,8.013507,0.628327,7.733760
7061,7061.000000,8.112565,8.347649,8.071258,6.852557,6.842393,6.829354,6.797205,8.241154,-3.418758,9.685104,8.241154,8.206219,0.082715,8.171283,8.222522,7.986899,0.557872,7.751276
7062,7062.000000,8.106139,8.513232,8.256593,7.173129,7.165831,7.164557,7.135820,8.251775,-2.848167,9.367729,8.251775,8.190035,0.157574,8.128295,8.218847,7.977331,0.616404,7.735815
7063,7063.000000,8.111316,8.764094,8.522804,7.430874,7.424278,7.426356,7.397490,8.281103,-2.402034,9.164717,8.281103,8.185531,0.259805,8.089959,8.230132,7.975527,0.692124,7.720921
7064,7064.000000,8.166983,9.322787,8.963999,8.101807,8.094212,8.097899,8.064917,8.453154,-0.945185,8.841391,8.453154,8.214495,0.581030,7.975836,8.325869,7.985399,0.828894,7.644929
7065,7065.000000,8.212419,9.627929,9.191900,8.430403,8.423162,8.460316,8.438720,8.569388,-0.326804,8.700056,8.569388,8.244393,0.812823,7.919398,8.396057,8.002546,0.984183,7.609035
7066,7066.000000,8.268062,10.046792,9.453986,8.973727,8.965346,9.070927,9.058693,8.737500,0.709484,8.416307,8.737500,8.275561,1.020378,7.813623,8.491133,8.013124,1.055876,7.535115
7067,7067.000000,8.313876,10.334763,9.710147,9.327269,9.316571,9.482640,9.477637,8.867334,1.281224,8.257031,8.867334,8.303895,1.182841,7.740457,8.566833,8.024782,1.137942,7.482731
7068,7068.000000,8.348742,10.534150,9.887087,9.564860,9.553581,9.770866,9.770233,8.964706,1.634149,8.159180,8.964706,8.326164,1.295394,7.687621,8.624150,8.033989,1.197244,7.443828
7069,7069.000000,8.387413,10.585687,9.946139,9.797999,9.783953,10.059001,10.059001,9.061746,2.047469,8.064490,9.061746,8.353124,1.454874,7.644502,8.683814,8.048668,1.304021,7.413523
7070,7070.000000,8.470188,10.948546,10.346608,10.428070,10.417458,10.746718,10.746718,9.257828,3.253954,7.768938,9.257828,8.411450,1.849752,7.565071,8.806426,8.085915,1.574670,7.365404
7071,7071.000000,8.500814,11.078028,10.462616,10.439635,10.431087,10.820993,10.820993,9.325035,3.199633,7.829077,9.325035,8.436531,1.900380,7.548027,8.851166,8.100411,1.605754,7.349656
7072,7072.000000,8.510315,10.980175,10.374668,10.247004,10.238375,10.656322,10.656322,9.329804,2.882317,8.003286,9.329804,8.450123,1.911410,7.570442,8.860641,8.109943,1.631150,7.359245
7073,7073.000000,8.431666,10.217730,9.635586,9.394636,9.384951,9.853227,9.853227,9.151878,1.318247,8.450528,9.151878,8.395859,1.421003,7.639840,8.748667,8.069380,1.276781,7.390092
7074,7074.000000,8.359201,9.811198,9.418981,8.877750,8.866752,9.274076,9.274076,8.999510,0.462041,8.724944,8.999510,8.341822,1.106762,7.684134,8.648743,8.028296,1.044092,7.407849
7075,7075.000000,8.303698,9.555038,9.171274,8.509996,8.499401,8.780495,8.780495,8.867316,-0.149032,8.954136,8.867316,8.304098,0.966791,7.740880,8.566933,8.002858,0.968262,7.438784
7076,7076.000000,8.215218,8.745807,8.349867,7.555666,7.544819,7.765869,7.765869,8.646138,-1.458207,9.526408,8.646138,8.247705,0.660024,7.849271,8.433640,7.965593,0.775343,7.497545
7077,7077.000000,8.174147,8.759812,8.367975,7.526779,7.512037,7.690714,7.690714,8.561454,-1.457592,9.432193,8.561454,8.214359,0.581027,7.867263,8.376336,7.943073,0.725269,7.509811
7078,7078.000000,8.125025,8.459015,8.067091,7.163375,7.152434,7.288588,7.288588,8.447536,-1.936410,9.606484,8.447536,8.179333,0.448123,7.911130,8.304495,7.919917,0.642565,7.535340
7079,7079.000000,8.085320,8.285836,7.893256,6.982096,6.971196,7.060574,7.060087,8.361130,-2.168116,9.662174,8.361130,8.148969,0.353555,7.936808,8.247978,7.899426,0.580842,7.550874
7080,7080.000000,8.059537,8.251120,7.831348,6.949839,6.937066,6.978359,6.966238,8.319922,-2.110033,9.673606,8.319922,8.125615,0.302874,7.931307,8.216292,7.880390,0.523581,7.544488
7081,7081.000000,8.018835,8.075902,7.699679,6.737557,6.725731,6.714426,6.679129,8.214614,-2.672633,9.750099,8.214614,8.098237,0.202564,7.981859,8.152546,7.866022,0.498718,7.579498
