,Time[hr],Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE0_CNT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE1_CNT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C],GHE2_CNT[C]
8029,8029.000000,9.100800,15.145521,15.145521,9.100800,4.292544,13.581719,9.100800,8.922079,12.912546,9.100800,4.292544,12.828098,9.100800,10.353649,12.792382,9.100800,4.292544,12.534714,12.534714,10.835965,8.214906,9.137217,9.137217,12.534714,10.803958,8.369690,9.073202,9.114951,12.534714,10.794508,8.415385,9.054303,9.100800
8030,8030.000000,9.175404,15.216814,15.216814,9.175404,4.358133,13.483020,9.175404,9.612945,12.999633,9.175404,4.358133,12.920427,9.175404,12.261090,12.911956,9.175404,4.358133,12.684310,12.684310,10.947900,8.495169,9.211489,9.211489,12.684310,10.916184,8.650334,9.148058,9.189426,12.684310,10.906820,8.696144,9.129330,9.175404
8031,8031.000000,9.243990,15.244386,15.244386,9.243990,4.418571,13.618263,9.243990,8.921691,13.020372,9.243990,4.418571,12.968870,9.243990,12.758717,12.966878,9.243990,4.418571,12.768395,12.768395,11.024147,8.554412,9.279899,9.279899,12.768395,10.992586,8.709196,9.216778,9.257944,12.768395,10.983268,8.754895,9.198142,9.243990
8032,8032.000000,9.344171,15.286944,15.286944,9.344171,4.510292,13.768821,9.344171,8.658591,13.050424,9.344171,4.510292,13.002330,9.344171,13.425517,13.005434,9.344171,4.510292,12.786317,12.786317,11.082967,8.576653,9.379618,9.379618,12.786317,11.051812,8.733523,9.317308,9.357945,12.786317,11.042614,8.779841,9.298911,9.344171
8033,8033.000000,9.416478,15.301436,15.301436,9.416478,4.572190,14.012355,9.416478,8.878327,13.181805,9.416478,4.572190,13.120649,9.416478,14.016415,13.126152,9.416478,4.572190,12.875988,12.875988,11.163710,8.848070,9.451433,9.451433,12.875988,11.132989,9.006819,9.389990,9.430061,12.875988,11.123918,9.053693,9.371848,9.416478
8034,8034.000000,9.472314,15.315033,15.315033,9.472314,4.620422,14.455359,9.472314,8.772334,13.364542,9.472314,4.620422,13.325536,9.472314,14.597806,13.331399,9.472314,4.620422,13.000880,13.000880,11.253889,9.171643,9.506898,9.506898,13.000880,11.223494,9.331216,9.446108,9.485754,13.000880,11.214519,9.378337,9.428157,9.472314
8035,8035.000000,9.644130,14.688045,14.688045,9.644130,4.783008,13.720636,9.644130,6.315547,11.948046,9.644130,4.783008,11.911485,9.644130,14.929876,11.932588,9.644130,4.783008,11.501824,11.501824,10.592206,3.530184,9.682587,9.682587,11.501824,10.558403,3.661371,9.614981,9.659072,11.501824,10.548430,3.700075,9.595036,9.644130
8036,8036.000000,9.520515,14.356370,14.356370,9.520515,4.648035,13.412053,9.520515,6.156885,11.596181,9.520515,4.648035,11.569539,9.520515,13.448863,11.582463,9.520515,4.648035,11.188653,11.188653,10.374116,3.190502,9.559579,9.559579,11.188653,10.339779,3.325000,9.490905,9.535692,11.188653,10.329650,3.364673,9.470647,9.520515
8037,8037.000000,9.800719,13.052697,13.052697,9.800719,4.931418,12.069328,9.800719,6.440523,10.246456,9.800719,4.931418,10.221388,9.800719,11.566863,10.233098,9.800719,4.931418,9.925101,9.925101,9.883291,0.146955,9.841481,9.841481,9.925101,9.847459,0.272897,9.769817,9.816554,9.925101,9.836895,0.310028,9.748689,9.800719
8038,8038.000000,9.663449,12.507355,12.507355,9.663449,4.773965,11.705213,9.663449,6.287107,9.877360,9.663449,4.773965,9.863372,9.663449,9.361384,9.857480,9.663449,4.773965,9.615704,9.615704,9.660250,-0.155393,9.704797,9.704797,9.615704,9.623902,-0.028600,9.632101,9.679511,9.615704,9.613188,0.008775,9.610673,9.663449
8039,8039.000000,9.817375,11.663454,11.663454,9.817375,4.935522,10.941321,9.817375,6.447504,8.638761,9.817375,4.935522,8.632821,9.817375,7.828556,8.621681,9.817375,4.935522,8.500773,8.500773,9.178316,-2.994029,9.855859,9.855859,8.500773,9.144484,-2.844529,9.788196,9.832324,8.500773,9.134516,-2.800482,9.768260,9.817375
8040,8040.000000,9.669239,10.955543,10.955543,9.669239,4.778193,10.280294,9.669239,6.291702,8.011907,9.669239,4.778193,8.007345,9.669239,6.819707,7.985523,9.669239,4.778193,7.932014,7.932014,8.819028,-4.287946,9.706042,9.706042,7.932014,8.786673,-4.131535,9.641331,9.683534,7.932014,8.777142,-4.085465,9.622271,9.669239
8041,8041.000000,9.523319,10.334278,10.334278,9.523319,4.648635,9.705587,9.523319,6.157988,7.661249,9.523319,4.648635,7.656944,9.523319,6.278580,7.623495,9.523319,4.648635,7.608295,7.608295,8.583967,-4.742671,9.559639,9.559639,7.608295,8.552036,-4.587455,9.495776,9.537426,7.608295,8.542632,-4.541743,9.476969,9.523319
8042,8042.000000,9.376029,9.799913,9.799913,9.376029,4.517575,9.216522,9.376029,6.022778,7.293998,9.376029,4.517575,7.290352,9.376029,6.011288,7.253189,9.376029,4.517575,7.245741,7.245741,8.328458,-5.638039,9.411175,9.411175,7.245741,8.297558,-5.477136,9.349376,9.389679,7.245741,8.288460,-5.429758,9.331179,9.376029
8043,8043.000000,9.257973,9.280415,9.280415,9.257973,4.415122,8.748760,9.257973,5.916397,7.068803,9.257973,4.415122,7.065199,9.257973,5.901081,7.022668,9.257973,4.415122,7.019583,7.019583,8.156223,-5.903800,9.292862,9.292862,7.019583,8.125548,-5.744472,9.231513,9.271523,7.019583,8.116516,-5.697562,9.213450,9.257973
8044,8044.000000,9.118526,8.756129,8.756129,9.118526,4.289368,8.273453,9.118526,5.787061,6.746690,9.118526,4.289368,6.743630,9.118526,5.771623,6.703910,9.118526,4.289368,6.701241,6.701241,7.926766,-6.829252,9.152291,9.152291,6.701241,7.897080,-6.663824,9.092918,9.131639,6.701241,7.888341,-6.615126,9.075440,9.118526
8045,8045.000000,8.998972,8.409525,8.409525,8.998972,4.184821,7.958921,8.998972,5.678685,6.574341,8.998972,4.184821,6.571287,8.998972,5.663143,6.529158,8.998972,4.184821,6.523181,6.523181,7.777783,-7.027562,9.032385,9.032385,6.523181,7.748405,-6.863003,8.973629,9.011948,6.523181,7.739757,-6.814562,8.956333,8.998972
8046,8046.000000,8.843167,7.999520,7.999520,8.843167,4.043297,7.582132,8.843167,5.533364,6.295648,8.843167,4.043297,6.292156,8.843167,5.517687,6.256214,8.843167,4.043297,6.228210,6.228210,7.551769,-8.010745,8.875329,8.875329,6.228210,7.523491,-7.839594,8.818773,8.855658,6.228210,7.515168,-7.789221,8.802127,8.843167
8047,8047.000000,8.865544,8.528752,8.528752,8.865544,4.078374,8.049219,8.865544,5.565568,6.766115,8.865544,4.078374,6.760895,8.865544,5.549924,6.685795,8.865544,4.078374,6.546728,6.546728,7.723561,-5.708949,8.900395,8.900395,6.546728,7.692920,-5.560305,8.839113,8.879079,6.546728,7.683899,-5.516541,8.821069,8.865544
8048,8048.000000,8.726056,9.957883,9.957883,8.726056,3.940649,9.354982,8.726056,5.426989,7.636703,8.726056,3.940649,7.626284,8.726056,5.412328,7.495364,8.726056,3.940649,7.278556,7.278556,8.020402,-3.343831,8.762247,8.762247,7.278556,7.988584,-3.200414,8.698612,8.740113,7.278556,7.979212,-3.158170,8.679868,8.726056
8049,8049.000000,8.615682,10.836193,10.836193,8.615682,3.845092,9.920176,8.615682,5.327628,8.635231,8.615682,3.845092,8.614576,8.615682,5.435230,8.427486,8.615682,3.845092,8.105474,8.105474,8.379987,-1.034113,8.654500,8.654500,8.105474,8.345862,-0.905561,8.586250,8.630761,8.105474,8.335806,-0.867679,8.566138,8.615682
8050,8050.000000,8.380814,12.185631,12.185631,8.380814,3.625854,10.919129,8.380814,5.103992,9.795606,8.380814,3.625854,9.760459,8.380814,5.508952,9.561414,8.380814,3.625854,9.185230,9.185230,8.802912,1.402669,8.420594,8.420594,9.185230,8.767943,1.530965,8.350656,8.396268,9.185230,8.757633,1.568790,8.330037,8.380814
8051,8051.000000,8.376333,12.833607,12.833607,8.376333,3.641585,11.332013,8.376333,5.845490,10.332821,8.376333,3.641585,10.299424,8.376333,6.537605,10.183005,8.376333,3.641585,9.821330,9.821330,9.118634,2.689368,8.415937,8.415937,9.821330,9.083820,2.822606,8.346311,8.391719,9.821330,9.073553,2.861900,8.325777,8.376333
8052,8052.000000,8.403969,13.182330,13.182330,8.403969,3.668873,11.641812,8.403969,7.328626,10.718734,8.403969,3.668873,10.679894,8.403969,8.906099,10.636900,8.403969,3.668873,10.335416,10.335416,9.389345,3.729232,8.443274,8.443274,10.335416,9.354796,3.865418,8.374176,8.419240,10.335416,9.344604,3.905591,8.353792,8.403969
8053,8053.000000,8.420804,13.485874,13.485874,8.420804,3.682897,11.916019,8.420804,8.249940,11.111922,8.420804,3.682897,11.075605,8.420804,10.910085,11.071954,8.420804,3.682897,10.793652,10.793652,9.626867,4.602481,8.460082,8.460082,10.793652,9.592343,4.738664,8.391033,8.436065,10.793652,9.582156,4.778844,8.370661,8.420804
8054,8054.000000,8.402978,13.759475,13.759475,8.402978,3.664103,12.146075,8.402978,8.791310,11.500666,8.402978,3.664103,11.462691,8.402978,12.409583,11.481883,8.402978,3.664103,11.210199,11.210199,9.826469,5.260180,8.442739,8.442739,11.210199,9.791521,5.393035,8.372842,8.418427,11.210199,9.781208,5.432239,8.352216,8.402978
8055,8055.000000,8.476678,14.072686,14.072686,8.476678,3.737377,12.419256,8.476678,7.362076,11.557178,8.476678,3.737377,11.524935,8.476678,13.379241,11.558084,8.476678,3.737377,11.311435,11.311435,9.914220,5.127152,8.517005,8.517005,11.311435,9.878774,5.257221,8.446114,8.492347,11.311435,9.868314,5.295604,8.425194,8.476678
8056,8056.000000,8.777253,13.771840,13.771840,8.777253,4.023700,11.814744,8.777253,5.705969,10.740487,8.777253,4.023700,10.709627,8.777253,14.186194,10.770314,8.777253,4.023700,10.471457,10.471457,9.645885,2.459637,8.820313,8.820313,10.471457,9.608036,2.572402,8.744615,8.793983,10.471457,9.596871,2.605667,8.722284,8.777253
8057,8057.000000,8.988739,13.425555,13.425555,8.988739,4.203947,11.601665,8.988739,5.690977,10.146146,8.988739,4.203947,10.120151,8.988739,14.477385,10.180945,8.988739,4.203947,9.902329,9.902329,9.466806,1.429622,9.031283,9.031283,9.902329,9.429409,1.552379,8.956490,9.005268,9.902329,9.418380,1.588585,8.934430,8.988739
8058,8058.000000,9.050277,13.102496,13.102496,9.050277,4.245837,11.690579,9.050277,5.737631,9.864365,9.050277,4.245837,9.850645,9.050277,14.539996,9.913895,9.050277,4.245837,9.601639,9.601639,9.346595,0.931421,9.091550,9.091550,9.601639,9.310315,1.063916,9.018990,9.066312,9.601639,9.299615,1.102990,8.997591,9.050277
8059,8059.000000,9.295313,12.549364,12.549364,9.295313,4.479196,11.662824,9.295313,5.974481,8.809809,9.295313,4.479196,8.801104,9.295313,14.786368,8.879317,9.295313,4.479196,8.641814,8.641814,8.987895,-1.514060,9.333976,9.333976,8.641814,8.953908,-1.365370,9.266002,9.310333,8.641814,8.943888,-1.321536,9.245963,9.295313
8060,8060.000000,9.195723,12.315722,12.315722,9.195723,4.361366,11.489538,9.195723,5.860502,8.431859,9.195723,4.361366,8.424704,9.195723,14.687089,8.487076,9.195723,4.361366,8.300609,8.300609,8.766351,-2.311855,9.232092,9.232092,8.300609,8.734379,-2.153154,9.168149,9.209851,8.300609,8.724955,-2.106377,9.149301,9.195723
8061,8061.000000,9.373889,9.903296,9.903296,9.373889,4.543336,9.224337,9.373889,6.042197,7.340430,9.373889,4.543336,7.335173,9.373889,14.422054,7.395674,9.373889,4.543336,7.266882,7.266882,8.338865,-4.887115,9.410847,9.410847,7.266882,8.306374,-4.738991,9.345865,9.388245,7.266882,8.296801,-4.695349,9.326720,9.373889
8062,8062.000000,9.209543,9.307750,9.307750,9.209543,4.368141,8.696666,9.209543,5.868924,6.966437,9.209543,4.368141,6.960996,9.209543,10.891922,6.993050,9.209543,4.368141,6.902098,6.902098,8.073860,-5.666010,9.245621,9.245621,6.902098,8.042142,-5.512642,9.182186,9.223557,6.902098,8.032799,-5.467463,9.163499,9.209543
8063,8063.000000,9.131431,8.606915,8.606915,9.131431,4.306057,8.066116,9.131431,5.802929,6.691907,9.131431,4.306057,6.688291,9.131431,7.790188,6.701554,9.131431,4.306057,6.627111,6.627111,7.897371,-5.986160,9.167631,9.167631,6.627111,7.865546,-5.836182,9.103980,9.145492,6.627111,7.856171,-5.792005,9.085232,9.131431
8064,8064.000000,9.012304,8.125780,8.125780,9.012304,4.196704,7.631677,9.012304,5.690944,6.412683,9.012304,4.196704,6.409583,9.012304,6.363368,6.408730,9.012304,4.196704,6.372107,6.372107,7.709950,-6.611084,9.047793,9.047793,6.372107,7.678749,-6.456902,8.985391,9.026088,6.372107,7.669560,-6.411492,8.967013,9.012304
8065,8065.000000,8.945111,7.562999,7.562999,8.945111,4.141427,7.145415,8.945111,5.632705,6.225452,8.945111,4.141427,6.222742,8.945111,5.743821,6.208892,8.945111,4.141427,6.198154,6.198154,7.589410,-6.744752,8.980666,8.980666,6.198154,7.558151,-6.593211,8.918149,8.958921,6.198154,7.548945,-6.548580,8.899737,8.945111
8066,8066.000000,8.825880,7.139347,7.139347,8.825880,4.031058,6.772896,8.825880,5.519902,5.999741,8.825880,4.031058,5.997372,8.825880,5.504212,5.980007,8.825880,4.031058,5.974590,5.974590,7.417546,-7.449838,8.860503,8.860503,5.974590,7.387106,-7.292679,8.799623,8.839327,5.974590,7.378142,-7.246398,8.781695,8.825880
8067,8067.000000,8.765211,6.857640,6.857640,8.765211,3.982158,6.524785,8.765211,5.468075,5.895457,8.765211,3.982158,5.893037,8.765211,5.452339,5.874151,8.765211,3.982158,5.871811,5.871811,7.335891,-7.356019,8.799970,8.799970,5.871811,7.305331,-7.202480,8.738852,8.778711,5.871811,7.296332,-7.157265,8.720853,8.765211
8068,8068.000000,8.661650,6.567337,6.567337,8.661650,3.886504,6.260317,8.661650,5.370249,5.717858,8.661650,3.886504,5.715668,8.661650,5.354421,5.698899,8.661650,3.886504,5.696766,5.696766,7.196209,-7.922659,8.695653,8.695653,5.696766,7.166314,-7.764702,8.635863,8.674856,5.696766,7.157511,-7.718190,8.618257,8.661650
8069,8069.000000,8.612509,6.458541,6.458541,8.612509,3.847504,6.159536,8.612509,5.328722,5.666375,8.612509,3.847504,5.664141,8.612509,5.312858,5.645532,8.612509,3.847504,5.640478,5.640478,7.143593,-7.712225,8.646708,8.646708,5.640478,7.113525,-7.557955,8.586573,8.625791,5.640478,7.104671,-7.512526,8.568865,8.612509
8070,8070.000000,8.514230,6.233978,6.233978,8.514230,3.756019,5.949520,8.514230,5.235336,5.512738,8.514230,3.756019,5.509840,8.514230,5.219384,5.494429,8.514230,3.756019,5.469659,5.469659,7.008640,-8.348997,8.547621,8.547621,5.469659,6.979283,-8.189734,8.488907,8.527199,5.469659,6.970639,-8.142839,8.471619,8.514230
8071,8071.000000,8.395980,6.819766,6.819766,8.395980,3.649296,6.472603,8.395980,5.125532,5.687270,8.395980,3.649296,5.684747,8.395980,5.109479,5.653466,8.395980,3.649296,5.558350,5.558350,6.993670,-7.890197,8.428990,8.428990,5.558350,6.964648,-7.730660,8.370947,8.408801,5.558350,6.956102,-7.683680,8.353854,8.395980
8072,8072.000000,8.296696,7.367342,7.367342,8.296696,3.562758,6.946057,8.296696,5.035672,5.796479,8.296696,3.562758,5.793838,8.296696,5.026588,5.755767,8.296696,3.562758,5.648499,5.648499,6.988800,-7.615111,8.329101,8.329101,5.648499,6.960310,-7.453241,8.272122,8.309282,5.648499,6.951920,-7.405570,8.255341,8.296696
8073,8073.000000,8.291871,8.063524,8.063524,8.291871,3.566561,7.400447,8.291871,5.037406,6.043940,8.291871,3.566561,6.040846,8.291871,5.174184,5.996933,8.291871,3.566561,5.874771,5.874771,7.099868,-6.517655,8.324965,8.324965,5.874771,7.070773,-6.362866,8.266775,8.304725,5.874771,7.062202,-6.317270,8.249634,8.291871
8074,8074.000000,8.250596,8.586998,8.586998,8.250596,3.526793,7.702932,8.250596,4.997156,6.154495,8.250596,3.526793,6.151254,8.250596,5.384919,6.115821,8.250596,3.526793,6.005590,6.005590,7.144429,-6.271037,8.283267,8.283267,6.005590,7.115706,-6.112873,8.225821,8.263286,6.005590,7.107244,-6.066278,8.208898,8.250596
8075,8075.000000,8.280149,8.741706,8.741706,8.280149,3.559099,7.688606,8.280149,5.028892,6.258580,8.280149,3.559099,6.255195,8.280149,5.767017,6.233049,8.280149,3.559099,6.124436,6.124436,7.218917,-5.728949,8.313397,8.313397,6.124436,7.189688,-5.575952,8.254939,8.293064,6.124436,7.181076,-5.530874,8.237715,8.280149
8076,8076.000000,8.276798,8.811274,8.811274,8.276798,3.553305,7.742796,8.276798,5.023672,6.236625,8.276798,3.553305,6.232487,8.276798,6.175032,6.230084,8.276798,3.553305,6.144495,6.144495,7.227148,-5.798685,8.309800,8.309800,6.144495,7.198135,-5.643293,8.251774,8.289617,6.144495,7.189586,-5.597507,8.234677,8.276798
8077,8077.000000,8.296899,8.903641,8.903641,8.296899,3.573160,7.817923,8.296899,5.043646,6.347593,8.296899,3.573160,6.343154,8.296899,6.699725,6.358099,8.296899,3.573160,6.275950,6.275950,7.303277,-5.198636,8.330603,8.330603,6.275950,7.273647,-5.048700,8.271344,8.309991,6.275950,7.264916,-5.004516,8.253882,8.296899
8078,8078.000000,8.293035,8.931877,8.931877,8.293035,3.567677,7.843569,8.293035,5.038537,6.304824,8.293035,3.567677,6.299339,8.293035,7.043863,6.328302,8.293035,3.567677,6.258513,6.258513,7.292438,-5.428110,8.326362,8.326362,6.258513,7.263140,-5.274296,8.267766,8.305981,6.258513,7.254506,-5.228969,8.250498,8.293035
8079,8079.000000,8.303412,8.953800,8.953800,8.303412,3.578110,7.870070,8.303412,5.048988,6.378731,8.303412,3.578110,6.374176,8.303412,7.088481,6.402149,8.303412,3.578110,6.337125,6.337125,7.337168,-5.048375,8.337211,8.337211,6.337125,7.307455,-4.898380,8.277786,8.316541,6.337125,7.298698,-4.854173,8.260271,8.303412
8080,8080.000000,8.287234,8.916184,8.916184,8.287234,3.561472,7.848125,8.287234,5.032411,6.294148,8.287234,3.561472,6.290869,8.287234,6.841626,6.310466,8.287234,3.561472,6.242321,6.242321,7.281329,-5.562184,8.320336,8.320336,6.242321,7.252229,-5.406402,8.262136,8.300092,6.242321,7.243653,-5.360491,8.244984,8.287234
8081,8081.000000,8.273808,8.828544,8.828544,8.273808,3.549788,7.793611,8.273808,5.020272,6.294763,8.273808,3.549788,6.291367,8.273808,6.124358,6.285197,8.273808,3.549788,6.205973,6.205973,7.256404,-5.612202,8.306835,8.306835,6.205973,7.227371,-5.457082,8.248768,8.286638,6.205973,7.218814,-5.411366,8.231655,8.273808
8082,8082.000000,8.258491,7.698474,7.698474,8.258491,3.536027,7.033551,8.258491,5.006093,5.899477,8.258491,3.536027,5.896805,8.258491,5.802540,5.893485,8.258491,3.536027,5.809561,5.809561,7.050047,-7.118186,8.290533,8.290533,5.809561,7.021879,-6.956550,8.234196,8.270938,5.809561,7.013579,-6.908924,8.217597,8.258491
8083,8083.000000,8.275660,6.950794,6.950794,8.275660,3.554052,6.593656,8.275660,5.023965,5.709480,8.275660,3.554052,5.706795,8.275660,5.765009,5.709077,8.275660,3.554052,5.612998,5.612998,6.960685,-7.257580,8.308371,8.308371,5.612998,6.931928,-7.102717,8.250857,8.288366,5.612998,6.923455,-7.057089,8.233911,8.275660
8084,8084.000000,8.186751,6.959437,6.959437,8.186751,3.466029,6.588382,8.186751,4.935466,5.621288,8.186751,3.466029,5.618756,8.186751,5.476023,5.612781,8.186751,3.466029,5.525093,5.525093,6.872046,-7.552008,8.219000,8.219000,5.525093,6.843695,-7.393052,8.162298,8.199277,5.525093,6.835343,-7.346220,8.145592,8.186751
8085,8085.000000,8.231474,5.975331,5.975331,8.231474,3.517184,5.712275,8.231474,4.985214,5.299625,8.231474,3.517184,5.297408,8.231474,5.376194,5.301177,8.231474,3.517184,5.231403,5.231403,6.747809,-8.146222,8.264215,8.264215,5.231403,6.719025,-7.991594,8.206648,8.244192,5.231403,6.710546,-7.946042,8.189689,8.231474
8086,8086.000000,8.143905,5.943833,5.943833,8.143905,3.428105,5.667508,8.143905,4.896239,5.210868,8.143905,3.428105,5.207952,8.143905,5.146708,5.204818,8.143905,3.428105,5.149638,5.149638,6.662997,-8.352356,8.176355,8.176355,5.149638,6.634468,-8.194907,8.119299,8.156509,5.149638,6.626065,-8.148526,8.102491,8.143905
8087,8087.000000,8.151259,5.641895,5.641895,8.151259,3.442770,5.399661,8.151259,4.909171,5.119138,8.151259,3.442770,5.116982,8.151259,4.979824,5.108454,8.151259,3.442770,5.061405,5.061405,6.622807,-8.271173,8.184209,8.184209,5.061405,6.593839,-8.117725,8.126274,8.164058,5.061405,6.585306,-8.072523,8.109208,8.151259
8088,8088.000000,8.078742,5.470046,5.470046,8.078742,3.371547,5.240875,8.078742,4.837425,5.003997,8.078742,3.371547,5.002034,8.078742,4.821117,4.989624,8.078742,3.371547,4.965080,4.965080,6.538174,-8.655502,8.111267,8.111267,4.965080,6.509579,-8.498167,8.054078,8.091375,4.965080,6.501156,-8.451823,8.037232,8.078742
8089,8089.000000,8.109548,5.471447,5.471447,8.109548,3.407752,5.241106,8.109548,4.872421,5.034309,8.109548,3.407752,5.031893,8.109548,4.856156,5.017257,8.109548,3.407752,5.009171,5.009171,6.576085,-8.001970,8.143000,8.143000,5.009171,6.546676,-7.851782,8.084181,8.122541,5.009171,6.538012,-7.807539,8.066854,8.109548
8090,8090.000000,8.055875,5.358290,5.358290,8.055875,3.352864,5.137281,8.055875,4.817670,4.953380,8.055875,3.352864,4.951137,8.055875,4.801346,4.938224,8.055875,3.352864,4.933900,4.933900,6.511383,-8.440202,8.088866,8.088866,4.933900,6.482379,-8.285019,8.030858,8.068689,4.933900,6.473836,-8.239309,8.013772,8.055875
8091,8091.000000,8.061114,5.313008,5.313008,8.061114,3.362567,5.100917,8.061114,4.826312,4.949642,8.061114,3.362567,4.947287,8.061114,4.810003,4.934264,8.061114,3.362567,4.932349,4.932349,6.513423,-8.179221,8.094498,8.094498,4.932349,6.484074,-8.027389,8.035799,8.074081,4.932349,6.475429,-7.982665,8.018508,8.061114
