Hours,HPHtgLd_W,HPClgLd_W
169259.5122,3250.2,0
169262.4878,3250.2,0
169262.5958,3250.2,0
169264.0896,3250.2,0
169320,1112.556131,0
169335.4691,3104.8,0
169335.5791,3104.8,0
169336.2803,3104.8,0
169336.6866,3104.8,0
169337.1817,3104.8,0
169737.9346,3104.8,0
169738.5527,3104.8,0
169738.644,3104.8,0
169743.356,3104.8,0
169743.4473,3104.8,0
169744.0654,3104.8,0
170023.8559,3104.8,0
170034.1441,3104.8,0
170064,1084.952105,0
170079.582,1084.952105,0
170079.8698,2905.2,0
170080.8405,2905.2,0
170122.747,2905.2,0
170127.253,2905.2,0
170147.1649,2905.2,0
170150.8351,2905.2,0
170171.1668,2905.2,0
170174.8332,2905.2,0
170650.7385,2905.2,0
170655.2615,2905.2,0
170721.78,2905.2,0
170728.22,2905.2,0
170746.0788,2905.2,0
170751.9212,2905.2,0
170784,1038.472956,0
170799.5666,1038.472956,0
170819.1966,1038.472956,0
170819.2054,1038.472956,0
170822.7946,1038.472956,0
170822.8034,1038.472956,0
170843.349,1038.472956,0
170843.7619,925.2835013,0
170846.2381,2701.8,0
170846.651,2701.8,0
171176.7562,2701.8,0
171185.2438,2701.8,0
171202.531,2701.8,0
171207.469,2701.8,0
171225.5926,2701.8,0
171232.4074,2701.8,0
171492.4941,2701.8,0
171493.5059,2701.8,0
171528,925.2835013,0
171543.5245,925.2835013,0
171543.8537,2575.9,0
171544.74,2575.9,0
171828.2795,2575.9,0
171829.7205,2575.9,0
171972.1171,2575.9,0
171972.3775,2575.9,0
171973.6225,2575.9,0
171973.8829,2575.9,0
172113.8518,2575.9,0
172114.406,2575.9,0
172114.4558,2575.9,0
172119.5442,2575.9,0
172119.594,2575.9,0
172120.1482,2575.9,0
172272,961.3742612,0
172377.0001,961.3742612,0
172384.9999,961.3742612,0
172403.4545,961.3742612,0
172403.6801,961.3742612,0
172406.3199,961.3742612,0
172406.5455,961.3742612,0
172449.6115,961.3742612,0
172451.0735,961.3742612,0
172454.9265,961.3742612,0
172456.3885,961.3742612,0
172667.4888,961.3742612,0
172670.5112,961.3742612,0
172955.0978,961.3742612,0
172955.5482,919.8962646,0
172958.4518,2600.1,0
172958.9022,2600.1,0
172979.7358,2600.1,0
172982.2642,2600.1,0
172992,919.8962646,0
173001.4532,919.8962646,0
