Hours,HPHtgLd_W,HPClgLd_W,Unnamed: 3,Unnamed: 4
123941,74200.8,0,,
123942,80283.1,0,,
123943,48148.6,0,,
123944,36959.4,0,,
123945,14836.7,5973.8,,
123946,7751,5529.7,,
123947,3454.4,5060.1,,
123948,530.3,7477.5,,
123949,494.4,10327.8,,
123950,0,11604.6,,
123951,0,9665.5,,
123952,0,9849,,
123953,0.6,12415.6,,
123954,1417.3,14077.8,,
123955,9395.2,128.2,,
123956,12621.6,0,,
123957,19008.7,0,,
123958,21562.3,0,,
123959,48439,0,,
123960,61508.5,0,,
123961,66228.9,0,,
123962,76632.4,0,,
123963,74377.1,0,,
123964,85045.6,0,,
123965,83368.8,0,,
123966,95346.6,0,,
123967,58268.5,0,,
123968,47674.3,0,,
123969,32178.9,0,,
123970,25010,0,,
123971,20180.2,0,,
123972,16441.9,0,,
123973,13082.1,0,,
123974,11903.4,0,,
123975,16836.2,0,,
123976,19598.5,0,,
123977,24373.2,0,,
123978,32976.8,0,,
123979,65185.9,0,,
123980,81978.8,0,,
123981,80732.7,0,,
123982,90238.1,0,,
123983,86468.2,0,,
123984,96408.4,0,,
123985,92024.5,0,,
123986,102236.7,0,,
123987,95499.8,0,,
123988,105654.8,0,,
123989,98654.3,0,,
123990,108280.3,0,,
123991,104303.9,0,,
123992,103140.3,0,,
123993,77741.3,0,,
123994,58527.2,0,,
123995,45429.6,0,,
123996,56213.8,0,,
123997,45315.3,0,,
123998,47069.1,0,,
123999,43929.5,0,,
124000,54962.7,0,,
124001,63563.9,0,,
124002,75399.6,0,,
124003,77516.9,0,,
124004,88221.5,0,,
124005,83885.7,0,,
124006,93553.4,0,,
124007,88887.6,0,,
124008,100801.8,0,,
124009,92962.3,0,,
124010,103558.2,0,,
124011,97377,0,,
124012,106942,0,,
124013,99879.7,0,,
124014,109544.3,0,,
124015,68780.9,0,,
124016,51311.6,0,,
124017,16929.3,3395,,
124018,9869,2086.4,,
124019,5478.7,2020.6,,
124020,2453.7,13028.8,,
124021,2867.4,22893.2,,
124022,671.7,27049.5,,
124023,416.9,22498,,
124024,291.1,17046.9,,
124025,509.8,12898.2,,
124026,2915.4,14017.9,,
124027,9176.9,118.9,,
124028,13628.2,0,,
124029,21708.7,0,,
124030,25292.7,0,,
124031,58106.8,0,,
124032,75403.1,0,,
124033,78188.3,0,,
124034,92123.7,0,,
124035,91592,0,,
124036,101745.4,0,,
124037,97695.2,0,,
124038,107753.4,0,,
124039,65684.2,0,,
124040,50224.3,0,,
124041,22933.2,5787.1,,
124042,9253.7,5562.9,,
124043,5407.8,5335.6,,
124044,2464.2,7858,,
124045,3606.8,10701.4,,
124046,1021,11813.3,,
124047,692.7,10008.8,,
124048,740.6,10511.4,,
124049,1178.9,13593.6,,
124050,4678.1,14461,,
124051,13559.2,143.9,,
124052,17949,0,,
124053,25473.1,0,,
124054,27681.3,0,,
124055,56331.8,0,,
124056,68562.7,0,,
124057,66010.4,0,,
124058,72208.9,0,,
124059,66483.3,0,,
124060,71091.6,0,,
124061,67142.6,0,,
124062,74937.7,0,,
124063,44466.9,0,,
124064,25699.3,0,,
124065,4444,7701.9,,
124066,944.2,9651.6,,
124067,2.1,18285.2,,
124068,0,29204,,
124069,0,28298.9,,
124070,0,33177.9,,
124071,0,28549,,
124072,0,23769.6,,
124073,0,20141.1,,
124074,0,16842.4,,
124075,0,186.3,,
124076,0,186.3,,
124077,1555.2,0,,
124078,2839.1,0,,
124079,18578.1,0,,
124080,27629.7,0,,`
124081,33318.5,0,,
124082,38528.1,0,,
124083,42300.2,0,,
124084,45836.7,0,,
124085,49139.1,0,,
124086,53818.2,0,,
124087,31474.2,0,,
124088,17082.9,0,,
124089,3674.8,11779.6,,
124090,1450.6,18447.6,,
124091,810.6,28403.3,,
124092,264.8,37879.1,,
124093,452.5,41600,,
124094,0,47253.8,,
124095,0,45662.1,,
124096,0,45684.5,,
124097,0,40343.4,,
124098,590.9,21407.2,,
124099,4998,334.8,,
124100,8030.8,0,,
124101,14985.1,0,,
124102,19353.7,0,,
124103,53332.1,0,,
124104,70065.2,0,,
124105,73147.9,0,,
124106,86104.6,0,,
124107,86451.6,0,,
124108,99144.4,0,,
124109,98866.8,0,,
124110,110481.8,0,,
124111,66833.8,0,,
124112,38371.8,0,,
124113,13965.9,10122.2,,
124114,9204,9978.5,,
124115,6380.7,20261,,
124116,3733.2,33772.8,,
124117,2714.1,39223.6,,
124118,565.3,41605.1,,
124119,58.3,20672.5,,
124120,185.5,16199.1,,
124121,413.8,17988.5,,
124122,2388.9,17279.6,,
124123,8607,178.4,,
124124,11509.4,0,,
124125,17546.2,0,,
124126,20348.9,0,,
124127,50237,0,,
124128,63756,0,,
124129,68037.4,0,,
124130,78784.1,0,,
124131,76835.1,0,,
124132,86236.7,0,,
124133,83053.8,0,,
124134,92298,0,,
124135,52987.6,0,,
124136,41904.8,0,,
124137,26326.4,0,,
124138,19577.4,0,,
124139,15068.9,0,,
124140,9179,0,,
124141,7875.3,0,,
124142,6436.7,0,,
124143,11067.1,0,,
124144,10897.9,0,,
124145,12822.4,0,,
124146,22091,0,,
124147,63332.5,0,,
124148,83582.3,0,,
124149,85896.5,0,,
124150,98888.7,0,,
124151,97194.9,0,,
124152,108136.2,0,,
124153,104630.9,0,,
124154,115249.9,0,,
124155,108273.6,0,,
124156,117602.3,0,,
124157,112185.3,0,,
124158,121479.3,0,,
124159,111258.3,0,,
124160,110812.4,0,,
124161,99079.9,0,,
124162,94446.7,0,,
124163,63184.6,0,,
124164,61350,0,,
124165,55984.4,55.3,,
124166,52048.4,621,,
124167,42598.5,102.5,,
124168,44683.6,0,,
124169,43535.7,0,,
124170,66735.5,0,,
124171,82885.2,0,,
124172,97240.5,0,,
124173,93615.9,0,,
124174,102907.1,0,,
124175,98068.5,0,,
124176,109058.8,0,,
124177,98822.8,0,,
124178,107875.6,0,,
124179,100282.3,0,,
124180,109185.9,0,,
124181,104418.3,0,,
124182,116399.3,0,,
124183,70560.6,0,,
124184,41146.3,0,,
124185,13532.3,4899.3,,
124186,8723.2,3404.2,,
124187,5872.1,12170.7,,
124188,4008.7,23500.1,,
124189,4576.5,30774.7,,
124190,1071.2,35552.9,,
124191,670.9,32264.1,,
124192,517.7,31872.2,,
124193,586.2,29497,,
124194,3037.3,17821.6,,
124195,8726.4,175,,
124196,12666.9,0,,
124197,19262.8,0,,
124198,21838.1,0,,
124199,52146.2,0,,
124200,67129.5,0,,
124201,68615.8,0,,
124202,79861.9,0,,
124203,77823.6,0,,
124204,87224.8,0,,
124205,84496.1,0,,
124206,95050.1,0,,
124207,56313.7,0,,
124208,31194.8,0,,
124209,8610.8,8545.2,,
124210,3992.1,10571.6,,
124211,1927,16520,,
124212,995.9,27602.5,,
124213,803.3,34258.2,,
124214,0,36539.4,,
124215,0,33364.8,,
124216,0,18742.4,,
124217,0,16736.6,,
124218,449.2,15745.5,,
124219,4642.4,179.7,,
124220,7006.1,0,,
124221,13024.9,0,,
124222,15917.3,0,,
124223,41634.8,0,,
124224,51585,0,,
124225,50478,0,,
124226,57430,0,,
124227,54833.5,0,,
124228,61615.8,0,,
124229,58751.1,0,,
124230,64848.3,0,,
124231,37612.3,0,,
124232,28016.9,0,,
124233,9033.9,7486.9,,
124234,4266.8,7182.4,,
124235,2162.5,6551.9,,
124236,876.3,8834.4,,
124237,1836.8,11375.6,,
124238,200.3,12222.1,,
124239,26.7,10812.3,,
124240,1.5,11685.6,,
124241,339.8,14389.7,,
124242,2755.8,14526.6,,
124243,9691.2,150.3,,
124244,11513.1,0,,
124245,16176.4,0,,
124246,17419.9,0,,
124247,40052.7,0,,
124248,46721.6,0,,
124249,45421.3,0,,
124250,51828.5,0,,
124251,49822.6,0,,
124252,55199.4,0,,
124253,51898.3,0,,
124254,57307.2,0,,
124255,31947.1,0,,
124256,20281.9,0,,
124257,2166.7,7339.6,,
124258,232.7,7183.8,,
124259,0,6734,,
124260,0,9169.8,,
124261,0,11771.5,,
124262,0,12685.3,,
124263,0,11616.6,,
124264,0,12518.8,,
124265,0,15049.6,,
124266,0,14943.7,,
124267,1626.8,177.8,,
124268,4189.6,0,,
124269,9486.2,0,,
124270,11360.9,0,,
124271,34014.5,0,,
124272,41435.8,0,,
124273,41044.6,0,,
124274,47905,0,,
124275,47050.8,0,,
124276,53149,0,,
124277,50487.2,0,,
124278,55835.3,0,,
124279,30941.6,0,,
124280,17810.2,0,,
124281,1082.1,7974.2,,
124282,19.1,11283.7,,
124283,0,19033,,
124284,0,35056,,
124285,0,42751.1,,
124286,0,49743.6,,
124287,0,54838.6,,
124288,0,57524.1,,
124289,0,55398.3,,
124290,0,30039.8,,
124291,0,496.6,,
124292,0,0,,
124293,578,0,,
124294,1411.7,0,,
124295,13075.9,0,,
124296,20671.2,0,,
124297,25885.9,0,,
124298,32422.8,0,,
124299,29587.7,0,,
124300,34044,0,,
124301,32175.4,0,,
124302,38550.8,0,,
124303,19531.7,0,,
124304,15569,0,,
124305,7959.8,0,,
124306,4941.9,0,,
124307,3787.2,0,,
124308,2064.7,0,,
124309,1092.3,0,,
124310,728.2,0,,
124311,5332.6,0,,
124312,7827,0,,
124313,10570.6,0,,
124314,15937.5,0,,
124315,36787.2,0,,
124316,44007.7,0,,
124317,42758.5,0,,
124318,48316.2,0,,
124319,46449.4,0,,
124320,52473.5,0,,
124321,49589.4,0,,
124322,55700.2,0,,
124323,52545.8,0,,
124324,58534.6,0,,
124325,55565.3,0,,
124326,61560.2,0,,
124327,55773.7,0,,
124328,58238.4,0,,
124329,50182,0,,
124330,49690.5,0,,
124331,41279.1,0,,
124332,42972.1,0,,
124333,38323.5,0,,
124334,40412.2,0,,
124335,35859.4,0,,
124336,35002.7,0,,
124337,34526.2,0,,
124338,44891.2,0,,
124339,46910.5,0,,
124340,53511.7,0,,
124341,51868.7,0,,
124342,59018.7,0,,
124343,54779.7,0,,
124344,54765.7,0,,
124345,48122,0,,
124346,55659.6,0,,
124347,53770.9,0,,
124348,62121,0,,
124349,57605.1,0,,
124350,34884.5,0,,
124351,28907.1,0,,
124352,4360.6,4345.8,,
124353,479.8,4506.2,,
124354,0,5996.9,,
124355,0,22184.1,,
124356,0,28363.9,,
124357,0,32262.3,,
124358,0,19700.3,,
124359,0,16071.2,,
124360,0,14211.3,,
124361,0,14650.7,,
124362,0,162.8,,
124363,0,0,,
124364,1025.1,0,,
124365,2859.1,0,,
124366,17897.1,0,,
124367,23233.6,0,,
124368,25775.6,0,,
124369,31365.2,0,,
124370,30575.7,0,,
124371,34729.5,0,,
124372,32568.1,0,,
124373,36161.9,0,,
124374,20031.6,0,,
124375,16750.3,0,,
124376,2153.1,7658.7,,
124377,203.6,7327,,
124378,0,6745.3,,
124379,0,9041.6,,
124380,0,11584.4,,
124381,0,12622.4,,
124382,0,11624.7,,
124383,0,12741.6,,
124384,0,15645.5,,
124385,0,15258.1,,
124386,0,185.6,,
124387,233.7,0,,
124388,3613.4,0,,
124389,4557.6,0,,
124390,18323.4,0,,
124391,22314.1,0,,
124392,24648.7,0,,
124393,29579.6,0,,
124394,29146,0,,
124395,34469.8,0,,
124396,34385.4,0,,
124397,38936.6,0,,
124398,20851.6,0,,
124399,16738,0,,
124400,1544.9,7887.6,,
124401,11.3,7559.6,,
124402,0,6981.9,,
124403,0,9429.8,,
124404,0,11895.2,,
124405,0,20568,,
124406,0,21869.3,,
124407,0,14918.3,,
124408,0,17053,,
124409,0,16433.6,,
124410,770.7,178.7,,
124411,3331.8,0,,
124412,8778.1,0,,
124413,11224,0,,
124414,32394.8,0,,
124415,39204.1,0,,
124416,39160.1,0,,
124417,43996.4,0,,
124418,41849.4,0,,
124419,47240.3,0,,
124420,44751.4,0,,
124421,50316.1,0,,
124422,28743.9,0,,
124423,23078.5,0,,
124424,5404.6,7777,,
124425,1220.1,7490.6,,
124426,79.6,6998.7,,
124427,0,9472.7,,
124428,0,11898.8,,
124429,0,13363.7,,
124430,0,12681.8,,
124431,0,13587.5,,
124432,0,16146.9,,
124433,0,15643.3,,
124434,1516.3,180.8,,
124435,6082.5,0,,
124436,12533.1,0,,
124437,15133.7,0,,
124438,40984.7,0,,
124439,51574.1,0,,
124440,51494,0,,
124441,59066.4,0,,
124442,56773.6,0,,
124443,63710.5,0,,
124444,62640.4,0,,
124445,70334.7,0,,
124446,40935.8,0,,
124447,32465.9,0,,
124448,12076.4,7252.3,,
124449,3289.6,7216.2,,
124450,1349.1,6793.3,,
124451,765.8,9128.3,,
124452,1110.6,11589.1,,
124453,158.7,12396.6,,
124454,0,11199.8,,
124455,0,12102.3,,
124456,0,14771.5,,
124457,380.1,14814.5,,
124458,4360.4,167.4,,
124459,9311.5,0,,
124460,16036.3,0,,
124461,19095.5,0,,
124462,47246.6,0,,
124463,60312.9,0,,
124464,65356.3,0,,
124465,78172.2,0,,
124466,78548.8,0,,
124467,90504.8,0,,
124468,88919.7,0,,
124469,99533.6,0,,
124470,59288,0,,
124471,47141.7,0,,
124472,25676.8,0,,
124473,17859.2,0,,
124474,15861.6,0,,
124475,10742.4,0,,
124476,8502.3,0,,
124477,7539.5,265.4,,
124478,11257.8,0,,
124479,9754.8,0,,
124480,14250.6,0,,
124481,18610.6,0,,
124482,51224.2,0,,
124483,75827.2,0,,
124484,79279.6,0,,
124485,92533.9,0,,
124486,91970.3,0,,
124487,103732.2,0,,
124488,101028.5,0,,
124489,111639.8,0,,
124490,105592.3,0,,
124491,116096.5,0,,
124492,110624.1,0,,
124493,122539.5,0,,
124494,118782.9,0,,
124495,122863.3,0,,
124496,87753.8,0,,
124497,72469,0,,
124498,51939.5,0,,
124499,49222.6,0,,
124500,42752.9,1248.7,,
124501,43025.5,6981.1,,
124502,29552.6,8454,,
124503,25887.1,6781.3,,
124504,21470.7,966.6,,
124505,22899.8,22.7,,
124506,24699.4,0,,
124507,42277.6,0,,
124508,50027,0,,
124509,61768.6,0,,
124510,62336.1,0,,
124511,72062.6,0,,
124512,66881.7,0,,
124513,75701.1,0,,
124514,72629.9,0,,
124515,79991.7,0,,
124516,74619,0,,
124517,82425.6,0,,
124518,49870.7,0,,
124519,38238.7,0,,
124520,10778,4304.5,,
124521,3104.6,3473.2,,
124522,989.2,3487.3,,
124523,219.2,5954.8,,
124524,78.8,8781.2,,
124525,0,10424,,
124526,0,8703.9,,
124527,0,9049.2,,
124528,0,11907.7,,
124529,0,14682.9,,
124530,0,147.3,,
124531,379.2,0,,
124532,5267.6,0,,
124533,8055.9,0,,
124534,31983,0,,
124535,43875,0,,
124536,44179.2,0,,
124537,50552.4,0,,
124538,49062.9,0,,
124539,55573.3,0,,
124540,53429.4,0,,
124541,60295.2,0,,
124542,34664.4,0,,
124543,26476.3,0,,
124544,6223.3,6858.4,,
124545,2016.5,6628.7,,
124546,212.9,6124.5,,
124547,0,8553.7,,
124548,0,11245,,
124549,0,12168.8,,
124550,0,10376.1,,
124551,0,11200.7,,
124552,0,14030.1,,
124553,0,14641.7,,
124554,1955.3,160.8,,
124555,5778.3,0,,
124556,11609.4,0,,
124557,12852.4,0,,
124558,34702.8,0,,
124559,41910.6,0,,
124560,41723.4,0,,
124561,48403.7,0,,
124562,48163.5,0,,
124563,55430.5,0,,
124564,52890.3,0,,
124565,57637.5,0,,
124566,32856.7,0,,
124567,23541,0,,
124568,4484.3,7293.2,,
124569,1164.2,7219.2,,
124570,496.3,6401.9,,
124571,206.6,13363.3,,
124572,372,26225.1,,
124573,0,27617.5,,
124574,0,18562.2,,
124575,0,20901.5,,
124576,0,18853.4,,
124577,141.9,15959.6,,
124578,4076.7,182.6,,
124579,9505.7,0,,
124580,17193.3,0,,
124581,21540.8,0,,
124582,56823.2,0,,
124583,75495.8,0,,
124584,79407.2,0,,
124585,92355,0,,
124586,93446.7,0,,
124587,106970.7,0,,
124588,105782.4,0,,
124589,117097.3,0,,
124590,71977.4,0,,
124591,51361.5,0,,
124592,21898.2,7617.5,,
124593,12383.2,12571.8,,
124594,8787.6,11726.9,,
124595,6153.8,16751.7,,
124596,7000.1,23119.6,,
124597,2508.2,30639.8,,
124598,1213.8,30680.1,,
124599,931.1,30627.6,,
124600,654.4,32323,,
124601,1339.9,26893.1,,
124602,5343.6,3969.6,,
124603,9111.7,0,,
124604,16642.6,0,,
124605,21310.9,0,,
124606,55702.1,0,,
124607,71426.7,0,,
124608,74085.1,0,,
124609,86272.7,0,,
124610,86267.4,0,,
124611,98371.2,0,,
124612,95750.7,0,,
124613,108395.4,0,,
124614,67062.9,0,,
124615,47230.6,0,,
124616,17591.5,8170.1,,
124617,8693.2,13156.2,,
124618,4906.9,13862.2,,
124619,2272.1,20929.6,,
124620,2063.9,28087,,
124621,451,36491.2,,
124622,13.5,37524.6,,
124623,0,38570.4,,
124624,0,43142.8,,
124625,0,34590.2,,
124626,799.8,5017.3,,
124627,3094.3,0,,
124628,7296.2,0,,
124629,10485.5,0,,
124630,33467.2,0,,
124631,42715.4,0,,
124632,45589.5,0,,
124633,53430.1,0,,
124634,53014.3,0,,
124635,61137.6,0,,
124636,59683.3,0,,
124637,68952.8,0,,
124638,39303.7,0,,
124639,27561.3,0,,
124640,13588.2,0,,
124641,7118.7,3283.4,,
124642,4249.4,5272.4,,
124643,1541.2,2628.6,,
124644,234.6,1272.3,,
124645,13.8,94.6,,
124646,567.2,0,,
124647,900.1,0,,
124648,1773,0,,
124649,4130.9,0,,
124650,19033.6,0,,
124651,36266.2,0,,
124652,44610.1,0,,
124653,58308,0,,
124654,62457.3,0,,
124655,75610.1,0,,
124656,77860.3,0,,
124657,90261.1,0,,
124658,89262.8,0,,
124659,101682.7,0,,
124660,100452.4,0,,
124661,113455.6,0,,
124662,110994.6,0,,
124663,104920.1,0,,
124664,76804,0,,
124665,65268.1,0,,
124666,47877.5,0,,
124667,45027.4,0,,
124668,38876.5,281.6,,
124669,38483.5,661.9,,
124670,26599.2,913.6,,
124671,23917.5,535.2,,
124672,21949.7,110.1,,
124673,25345.8,1115,,
124674,28390,685,,
124675,43879.5,0,,
124676,53395.4,0,,
124677,66393.7,0,,
124678,69880.9,0,,
124679,83718.7,0,,
124680,80157.3,0,,
124681,92349.6,0,,
124682,92300.1,0,,
124683,105343.7,0,,
124684,101164.2,0,,
124685,112461.4,0,,
124686,69658.4,0,,
124687,45376.1,0,,
124688,14246.8,4294.2,,
124689,5750.6,5791.7,,
124690,2437.3,10611,,
124691,1250.5,14802.8,,
124692,1135.9,16067.4,,
124693,8.3,26455.7,,
124694,0,30907.1,,
124695,0,35448.7,,
124696,0,42617.1,,
124697,0,32039.1,,
124698,145.5,681.5,,
124699,1622.8,0,,
124700,5100.5,0,,
124701,6904.9,0,,
124702,27676.2,0,,
124703,35699.2,0,,
124704,37153.1,0,,
124705,45473.2,0,,
124706,46257.5,0,,
124707,53938.5,0,,
124708,51448.8,0,,
124709,57490.9,0,,
124710,32854.8,0,,
124711,25196.3,0,,
124712,6187.4,7507.4,,
124713,2521.5,7241.8,,
124714,455.2,6705.2,,
124715,0,9122.1,,
124716,132.7,11657.8,,
124717,0,12485.8,,
124718,0,11350.6,,
124719,0,12462.2,,
124720,0,15075.9,,
124721,0,14894.4,,
124722,2979,172.1,,
124723,7092.4,0,,
124724,13260.7,0,,
124725,14872.5,0,,
124726,38025.6,0,,
124727,46596.5,0,,
124728,46713.7,0,,
124729,53731.2,0,,
124730,51720,0,,
124731,58360.4,0,,
124732,55983.5,0,,
124733,62085.8,0,,
124734,35654.4,0,,
124735,25798,0,,
124736,6844.6,7246.5,,
124737,1513.4,7053.3,,
124738,145.3,6239.6,,
124739,0,9991,,
124740,0,26641.1,,
124741,0,34961.6,,
124742,0,36789.6,,
124743,0,41395.2,,
124744,0,45877.7,,
124745,0,39899.1,,
124746,0,10562.5,,
124747,573.6,158.4,,
124748,3841.4,0,,
124749,5490.1,0,,
124750,26143.3,0,,
124751,35561,0,,
124752,36726.1,0,,
124753,41709.2,0,,
124754,41729.1,0,,
124755,48033.6,0,,
124756,47576.3,0,,
124757,55775.4,0,,
124758,31625.3,0,,
124759,18805.2,0,,
124760,2458.7,9714.2,,
124761,243.1,18965.2,,
124762,0,24526.4,,
124763,0,37290.4,,
124764,0,37416.5,,
124765,0,45835,,
124766,0,46176.4,,
124767,0,51808.9,,
124768,0,56992,,
124769,0,52044.1,,
124770,0,18018.4,,
124771,0,1536.6,,
124772,0,0,,
124773,153.4,0,,
124774,5284,1775.5,,
124775,7871.6,4905.7,,
124776,12741.9,3837.6,,
124777,17945.1,1103.4,,
124778,20296.4,0,,
124779,27645.2,0,,
124780,25948.9,0,,
124781,32410.5,0,,
124782,15973.2,0,,
124783,9493.7,0,,
124784,34.8,10802.3,,
124785,0,13050.7,,
124786,0,15334.2,,
124787,0,27327.5,,
124788,0,32343.9,,
124789,0,41863,,
124790,0,49302.7,,
124791,0,58977.6,,
124792,0,65433.4,,
124793,0,57178,,
124794,0,17855.1,,
124795,0,2924.3,,
124796,0,582.9,,
124797,0,0,,
124798,1508.2,1912.6,,
124799,5008.5,2378.8,,
124800,10700.9,5165.6,,
124801,20803.3,2119,,
124802,27002,0,,
124803,37061.4,0,,
124804,41192.6,0,,
124805,50717,0,,
124806,25967.1,0,,
124807,13780.3,0,,
124808,4038.7,1752.2,,
124809,1391.9,6510.5,,
124810,159.1,6557.6,,
124811,0,11456.2,,
124812,0,18873.8,,
124813,0,22687.1,,
124814,0,21074,,
124815,0,19859,,
124816,0,20411.5,,
124817,150.5,13846,,
124818,4065.6,7832.9,,
124819,11515.9,43.3,,
124820,18507.5,0,,
124821,27594,0,,
124822,29777.8,0,,
124823,37650.9,0,,
124824,38559.1,0,,
124825,49099.6,0,,
124826,51364.8,0,,
124827,59593.9,0,,
124828,59666,0,,
124829,68859.1,0,,
124830,64400.6,0,,
124831,51626.5,0,,
124832,32924.8,449.1,,
124833,19892.8,4191.5,,
124834,11110.5,3339.2,,
124835,6557.2,4378.5,,
124836,2613.6,14837.7,,
124837,989.5,24275.6,,
124838,140.3,23439.1,,
124839,0,23556.5,,
124840,0,20535.4,,
124841,0,11203.9,,
124842,114.9,6473.7,,
124843,2139.5,118,,
124844,5456.7,0,,
124845,5755.5,0,,
124846,9872,0,,
124847,11769.1,0,,
124848,17294.2,0,,
124849,19185.8,0,,
124850,29262.9,0,,
124851,27759.9,0,,
124852,38482.6,0,,
124853,34525.3,0,,
124854,19316.3,0,,
124855,13280.4,0,,
124856,575,8349.4,,
124857,0,18711.9,,
124858,0,22142.1,,
124859,0,32415.8,,
124860,0,32458.2,,
124861,0,27067.7,,
124862,0,24990.1,,
124863,0,32408.8,,
124864,0,28199.1,,
124865,0,23210.4,,
124866,0,3117.9,,
124867,0,0,,
124868,945.7,0,,
124869,2884.7,0,,
124870,22005.7,0,,
124871,31479.9,0,,
124872,34553.4,0,,
124873,41600,0,,
124874,42154.8,0,,
124875,49778.3,0,,
124876,49829.7,0,,
124877,58191.8,0,,
124878,31599.5,0,,
124879,17122.1,0,,
124880,2187.9,9070.3,,
124881,381.7,8866.6,,
124882,0,8519.9,,
124883,0,17290.3,,
124884,0,29884.4,,
124885,0,40405.5,,
124886,0,42033.1,,
124887,0,48299.3,,
124888,0,54467.7,,
124889,0,48432.9,,
124890,0,17966.3,,
124891,0,2280,,
124892,1283.9,0,,
124893,2700.4,0,,
124894,19356.9,0,,
124895,28927.4,0,,
124896,32987.6,0,,
124897,40058.7,0,,
124898,40294.6,0,,
124899,48500.4,0,,
124900,47482,0,,
124901,52674.3,0,,
124902,28061.5,0,,
124903,14491,0,,
124904,859.6,15797.6,,
124905,0,25049.4,,
124906,0,29224.7,,
124907,0,32438.8,,
124908,0,14839,,
124909,0,18245.5,,
124910,0,16627.4,,
124911,0,25988.6,,
124912,0,38746.5,,
124913,0,21222.4,,
124914,0,1045.4,,
124915,0,168.1,,
124916,417.8,0,,
124917,1315.2,0,,
124918,14585.4,352.1,,
124919,18770.9,303.2,,
124920,22723.2,0,,
124921,30667.3,0,,
124922,32387.7,0,,
124923,38477.7,0,,
124924,35332,0,,
124925,40309.5,0,,
124926,20509.2,0,,
124927,10102.1,0,,
124928,122,17298,,
124929,0,27632.4,,
124930,0,34768.5,,
124931,0,46395.9,,
124932,0,44860.4,,
124933,0,52480.8,,
124934,0,56424.8,,
124935,0,63470.6,,
124936,0,76158.6,,
124937,0,68918.2,,
124938,0,36088.4,,
124939,0,9115.8,,
124940,0,564.4,,
124941,0,0,,
124942,1915.8,2298.2,,
124943,6073.9,4229.8,,
124944,9070.5,708.9,,
124945,15047.9,6611.8,,
124946,15081.9,5079.5,,
124947,17126.9,5870.8,,
124948,13975.3,3572.6,,
124949,17399.3,4805.7,,
124950,6043.3,266.1,,
124951,2284.4,0,,
124952,0,13626.1,,
124953,0,16160.7,,
124954,0,16804,,
124955,0,19662.2,,
124956,0,18993.5,,
124957,0,21966.9,,
124958,0,21384,,
124959,0,22774.1,,
124960,0,25546.4,,
124961,0,23366.1,,
124962,0,2582,,
124963,0,2050.4,,
124964,1101.9,0.1,,
124965,2483.3,0,,
124966,16452,2053.7,,
124967,19328.7,940.8,,
124968,25477.4,0,,
124969,32136.6,0,,
124970,30536.8,0,,
124971,36939.8,0,,
124972,35167.6,0,,
124973,40628.7,0,,
124974,19101.7,0,,
124975,13302.1,0,,
124976,6332,0,,
124977,4931.8,0,,
124978,1033.7,0,,
124979,2.7,0,,
124980,0,0,,
124981,0,0,,
124982,0,0,,
124983,0,0,,
124984,0,561.2,,
124985,573.9,53.1,,
124986,10370.4,187.9,,
124987,18170.2,0,,
124988,26369.1,0,,
124989,36003.6,0,,
124990,38544.7,0,,
124991,47076.4,0,,
124992,47759.3,0,,
124993,56143.8,0,,
124994,58789.5,0,,
124995,69040.8,0,,
124996,66154.8,0,,
124997,75512.7,0,,
124998,69747,0,,
124999,58392.8,0,,
125000,42463,65.1,,
125001,32653,100.6,,
125002,23847,0,,
125003,19546.2,0,,
125004,14117.8,0,,
125005,13045.9,0,,
125006,11952,0,,
125007,14198.4,0,,
125008,19294,0,,
125009,31060.2,0,,
125010,36733,0,,
125011,46949.9,0,,
125012,50870,0,,
125013,60559.7,0,,
125014,58758.2,0,,
125015,65056,0,,
125016,59382.2,0,,
125017,66744,0,,
125018,62640,0,,
125019,70502.7,0,,
125020,68588.4,0,,
125021,77083.1,0,,
125022,44458.8,0,,
125023,27409,0,,
125024,5159.4,4887.6,,
125025,882.6,4213,,
125026,199.6,3658.8,,
125027,0,6806.3,,
125028,0,9784.6,,
125029,0,11180.1,,
125030,0,9265.6,,
125031,0,9775.6,,
125032,0,12453.4,,
125033,0,14422.6,,
125034,25.3,150,,
125035,613.2,0,,
125036,6807.4,0,,
125037,10412.2,0,,
125038,33881.2,0,,
125039,43048,0,,
125040,44304.5,0,,
125041,50617.9,0,,
125042,49705.7,0,,
125043,58271.2,0,,
125044,58537.4,0,,
125045,66544.5,0,,
125046,35952.8,0,,
125047,19650.8,0,,
125048,3624.4,7676.5,,
125049,725.8,7370.9,,
125050,87.4,6806.7,,
125051,0,9116,,
125052,0,11637.1,,
125053,0,12479.7,,
125054,0,10857.5,,
125055,0,11837.5,,
125056,0,14953.1,,
125057,0,15690.8,,
125058,331,269.3,,
125059,2640.6,0,,
125060,9734.9,0,,
125061,13499.1,0,,
125062,39016.1,0,,
125063,49001,0,,
125064,49516.5,0,,
125065,57426.1,0,,
125066,57247.6,0,,
125067,66182,0,,
125068,64081,0,,
125069,72183.6,0,,
125070,39494.9,0,,
125071,21093.6,0,,
125072,3310.1,13629.6,,
125073,681.5,20888.5,,
125074,15.4,20545.4,,
125075,0,23478.5,,
125076,0,13025.1,,
125077,0,14436.4,,
125078,0,14376.5,,
125079,0,15273.1,,
125080,0,19457.8,,
