,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
404,156936.000000,33.102670,35.965341,34.596526,34.573781,33.885510,33.809022,35.666748,34.596526,3.459548,33.526304,34.559885,33.295432,4.087408,32.030979,33.690639,32.430706,4.072798,31.170773
405,157680.000000,31.904612,33.959133,33.403139,32.963403,32.622858,32.342228,33.647205,33.403139,0.812760,33.159072,32.949218,32.337292,2.037763,31.725365,32.215482,31.549332,2.218331,30.883182
406,158424.000000,31.483717,33.264710,32.935181,32.440537,32.189912,31.852226,32.940643,32.935181,0.018575,32.929719,32.425675,31.983620,1.503311,31.541565,31.720212,31.213437,1.723410,30.706661
407,159096.000000,31.816503,33.991888,33.307225,32.940652,32.554004,32.296460,33.656733,33.307225,1.165047,32.957716,32.925231,32.229180,2.320206,31.533129,32.159781,31.424186,2.452021,30.688591
408,159840.000000,32.827871,35.691560,34.310145,34.314474,33.625927,33.540486,35.372007,34.310145,3.659408,33.248282,34.299253,33.036767,4.350801,31.774281,33.412346,32.159900,4.316200,30.907454
409,160560.000000,33.641375,36.710358,35.003449,35.292339,34.428801,34.491500,36.433276,35.003449,5.242367,33.573623,35.279521,33.684421,5.848330,32.089322,34.379955,32.797284,5.802760,31.214614
410,161304.000000,34.768465,37.726131,35.942227,36.436661,35.496199,35.667595,37.523715,35.942227,7.295113,34.360738,36.427077,34.681681,8.051188,32.936286,35.588062,33.831782,8.101394,32.075502
411,162024.000000,36.439475,39.303665,37.476751,38.084305,37.105481,37.354140,39.168207,37.476751,10.624439,35.785295,38.077772,36.254726,11.450992,34.431679,37.302114,35.453602,11.610942,33.605091
412,162768.000000,36.938382,39.718954,37.915164,38.524012,37.553037,37.845733,39.602018,37.915164,11.222374,36.228310,38.518560,36.708205,12.044011,34.897849,37.800753,35.952814,12.294051,34.104874
413,163512.000000,37.293021,40.117632,38.306723,38.901865,37.930996,38.193163,40.004650,38.306723,11.686017,36.608797,38.896358,37.086305,12.457731,35.276252,38.150710,36.312805,12.649424,34.474900
414,164232.000000,36.195589,39.080399,37.304518,37.818222,36.873538,37.082033,38.933716,37.304518,8.878422,35.675321,37.811300,36.052996,9.581996,34.294693,37.025616,35.246986,9.692764,33.468356
415,164976.000000,34.458387,37.439805,35.800825,36.066984,35.222302,35.276899,37.205045,35.800825,5.213963,34.396605,36.056024,34.492795,5.804373,32.929566,35.185149,33.627801,5.782534,32.070454
416,165696.000000,33.524730,36.386853,35.020592,34.998350,34.308925,34.232686,36.088987,35.020592,3.463371,33.952198,34.984485,33.717810,4.106129,32.451135,34.114573,32.850622,4.097298,31.586671
417,166440.000000,32.322506,34.381173,33.824702,33.385473,33.042939,32.762443,34.069308,33.824702,0.815129,33.580097,33.371290,32.755632,2.051636,32.139975,32.635709,31.964559,2.236559,31.293410
418,166450.296962,31.744618,31.788144,32.483800,32.144747,32.158959,31.927271,31.564441,32.483800,-4.502021,33.403160,32.134502,32.180360,-0.224562,32.226218,31.835862,31.640340,0.957451,31.444819
419,166453.000000,31.725410,31.768499,32.438888,32.102859,32.121216,31.905525,31.546865,32.438888,-4.406546,33.330911,32.092705,32.146163,-0.264083,32.199622,31.814920,31.623113,0.947516,31.431306
420,166455.941415,31.678145,31.721065,32.390889,32.053591,32.078627,31.848124,31.498617,32.390889,-4.391309,33.283161,32.043399,32.109452,-0.325081,32.175506,31.757188,31.587811,0.833585,31.418435
421,166571.741324,32.016005,33.793856,33.472877,32.978322,32.725930,32.387601,33.466434,33.472877,-0.021616,33.479321,32.963348,32.518189,1.493325,32.073030,32.254076,31.743923,1.711352,31.233771
422,166574.258676,32.577848,34.019222,33.594648,33.886305,33.376804,33.103451,33.754790,33.594648,0.665154,33.434505,33.874197,32.941586,3.873615,32.008976,32.995497,32.100535,3.717243,31.205572
423,166881.633583,31.939571,33.720502,33.397721,32.902079,32.650302,32.311214,33.392468,33.397721,-0.017583,33.402975,32.887073,32.443128,1.485863,31.999182,32.177396,31.667772,1.705687,31.158147
424,166882.682661,31.673645,33.242606,33.253259,32.815792,32.605124,31.894768,32.953285,33.253259,-1.137639,33.553233,32.802551,32.432376,1.403871,32.062201,31.776749,31.555812,0.837891,31.334876
425,166887.317339,30.997977,32.121815,32.610563,31.310993,31.509225,30.998443,31.913949,32.610563,-3.671524,33.307178,31.301486,31.690996,-2.052926,32.080507,30.913641,31.094360,-0.952485,31.275080
426,166888.366417,31.363781,32.925510,32.912926,32.476456,32.268540,31.560111,32.637038,32.912926,-1.048951,33.188814,32.463253,32.098165,1.388098,31.733077,31.442452,31.273872,0.640955,31.105293
427,167072.785313,31.895770,33.678136,33.353536,32.857327,32.606219,32.266783,33.349750,33.353536,-0.012656,33.357321,32.842306,32.399644,1.479957,31.956981,32.132829,31.624846,1.698346,31.116863
428,167081.214687,33.448498,36.313093,35.043352,34.783126,34.200833,34.022397,36.140068,35.043352,6.982159,33.946636,34.775216,33.698247,6.856441,32.621278,33.951869,32.873216,6.867159,31.794564
429,167171.186007,31.898245,33.681326,33.357921,32.861239,32.609535,32.269823,33.352579,33.357921,-0.017850,33.363263,32.846204,32.402449,1.482705,31.958694,32.135760,31.626799,1.700575,31.117839
430,167171.582188,31.901623,33.580542,33.275674,32.808280,32.581986,32.262281,32.995387,33.275674,-0.994893,33.555960,32.794133,32.396358,1.411923,31.998584,32.136116,31.633632,1.783599,31.131147
431,167171.743592,31.890577,33.559589,33.259649,32.794973,32.560038,32.242200,32.977860,33.259649,-1.006088,33.541438,32.754939,32.389500,1.304750,32.024061,32.116775,31.632066,1.730584,31.147358
432,167174.256408,31.764885,33.392438,33.142028,32.688469,32.483642,32.173451,32.824800,33.142028,-1.160485,33.459257,32.649402,32.338602,1.136969,32.027801,31.938684,31.566258,1.362406,31.193833
433,167174.417812,31.824827,33.492949,33.154124,32.689452,32.482467,32.164674,32.911322,33.154124,-0.866968,33.396926,32.649428,32.336377,1.117801,32.023327,32.039274,31.579744,1.640829,31.120215
434,167174.813993,31.837860,33.515201,33.163319,32.696124,32.499964,32.180439,32.930394,33.163319,-0.827201,33.396244,32.681986,32.340695,1.212048,31.999404,32.054354,31.590439,1.647531,31.126524
435,167184.000000,31.885228,33.666492,33.338911,32.842993,32.594007,32.254772,33.338314,33.338911,-0.001996,33.339508,32.827981,32.389280,1.467558,31.950580,32.120903,31.615884,1.689410,31.110865
436,167216.518609,32.209553,34.393797,33.696438,33.334061,32.948242,32.690265,34.052084,33.696438,1.157935,33.340792,33.318382,32.624369,2.259611,31.930355,32.550714,31.819654,2.380226,31.088595
437,167225.481391,33.992186,37.146279,35.636501,35.461618,34.773616,34.648601,36.980331,35.636501,9.038097,34.292671,35.454006,34.178274,8.580099,32.902541,34.580856,33.319421,8.483934,32.057987
438,167313.592313,32.271599,34.448781,33.764034,33.402725,33.013193,32.756011,34.108022,33.764034,1.123756,33.420046,33.387093,32.686030,2.290264,31.984968,32.616880,31.876991,2.417104,31.137103
439,167314.274139,31.830917,33.316851,33.450722,32.080137,32.198162,32.022311,33.084122,33.450722,-1.750278,33.817322,32.069463,32.310773,-1.152098,32.552083,31.927236,31.720839,0.985412,31.514442
440,167319.725861,31.351297,32.010469,32.563051,31.412323,31.582740,31.435186,31.815455,32.563051,-4.251719,33.310646,31.403373,31.739686,-1.912675,32.075998,31.355446,31.346555,0.050567,31.337664
441,167320.407687,31.357901,32.831005,32.860217,31.497360,31.640361,31.465592,32.599764,32.860217,-1.250602,33.120670,31.486758,31.774764,-1.382900,32.062769,31.371144,31.342765,0.136266,31.314386
442,167336.934996,32.209916,34.394543,33.697797,33.335304,32.945905,32.687835,34.052702,33.697797,1.155253,33.342892,33.319619,32.618905,2.280899,31.918191,32.548238,31.823263,2.359871,31.098288
443,167345.065004,31.859495,33.770435,33.455397,33.137537,32.831822,32.176533,33.471041,33.455397,0.058092,33.439752,33.123793,32.576347,2.032778,32.028901,32.054262,31.636905,1.549730,31.219548
444,167363.597689,32.227164,34.412992,33.718552,33.355967,32.968526,32.710390,34.071065,33.718552,1.147029,33.366038,33.340279,32.643242,2.268061,31.946205,32.570748,31.834498,2.395655,31.098247
445,167363.756424,32.220273,34.391159,33.716221,33.356107,32.953710,32.697332,34.051578,33.716221,1.098679,33.380865,33.312339,32.639908,2.202985,31.967478,32.558646,31.833560,2.375490,31.108475
446,167366.243576,32.125969,34.239838,33.664205,33.313307,32.927050,32.677260,33.909035,33.664205,0.823236,33.419375,33.270666,32.626387,2.166379,31.982107,32.421161,31.788607,2.126949,31.156054
447,167366.402311,32.191733,34.362867,33.679227,33.318984,32.928058,32.671608,34.023196,33.679227,1.126558,33.335259,33.275206,32.624303,2.131821,31.973400,32.532886,31.801843,2.394292,31.070801
448,167387.208494,32.232686,34.416823,33.725200,33.362921,32.973981,32.716057,34.075186,33.725200,1.139740,33.375215,33.347246,32.647374,2.279156,31.947503,32.576531,31.839720,2.399450,31.102909
449,167390.791506,32.197776,34.253589,33.565099,33.223942,32.889995,32.647181,33.651574,33.565099,0.299121,33.478623,33.209187,32.610702,2.070176,32.012218,32.515837,31.834277,2.357535,31.152718
450,167579.663041,32.242061,34.425617,33.738069,33.375914,32.985393,32.727550,34.084088,33.738069,1.127189,33.392050,33.360243,32.657399,2.289584,31.954554,32.588068,31.846624,2.415325,31.105180
451,167582.336959,32.879493,34.586593,33.873157,34.375562,33.720221,33.519378,34.320624,33.873157,1.872127,33.425691,34.363344,33.157489,5.045103,31.951633,33.410652,32.272454,4.762038,31.134255
452,167724.090673,32.230335,34.409372,33.724311,33.362857,32.972934,32.715586,34.068516,33.724311,1.123479,33.380106,33.347216,32.645437,2.290593,31.943657,32.576372,31.834865,2.420263,31.093358
453,167725.909327,32.284712,34.434296,33.736013,33.379591,32.985663,32.789664,34.098169,33.736013,1.198731,33.373857,33.364168,32.654472,2.349086,31.944775,32.652377,31.864524,2.607782,31.076670
454,167856.000000,32.210726,34.393945,33.706671,33.344482,32.954155,32.696305,34.052413,33.706671,1.126235,33.360929,33.328812,32.626330,2.288294,31.923848,32.556823,31.815188,2.415834,31.073552
455,167871.536976,32.448573,34.858927,33.895452,33.898277,33.390172,33.028927,34.348334,33.895452,1.829706,33.442571,33.863164,32.976304,3.583043,32.089444,32.818146,32.026204,3.199564,31.234261
456,167871.786598,32.510438,34.974295,33.914939,33.917844,33.399310,33.030194,34.452509,33.914939,2.125512,33.377368,33.881964,32.976988,3.578206,32.072012,32.918952,32.043565,3.461214,31.168178
457,167872.613781,32.535120,35.010467,33.939365,33.942305,33.429609,33.058824,34.486307,33.939365,2.152851,33.392423,33.929072,32.992578,3.686193,32.056084,32.947076,32.064313,3.474698,31.181550
458,167877.074001,32.616070,35.225439,34.142544,34.145836,33.566858,33.176176,34.932120,34.142544,2.949726,33.352968,34.131890,33.072455,3.957875,32.013020,33.058417,32.110530,3.541150,31.162643
459,168297.939356,33.202608,36.076917,34.688213,34.692406,34.002274,33.917716,35.754685,34.688213,3.629896,33.621741,34.677089,33.411811,4.306563,32.146533,33.788334,32.533208,4.272010,31.278081
460,168299.928432,32.689036,34.800930,34.294791,33.365393,33.156657,33.094288,34.563713,34.294791,1.241831,34.025869,33.354120,32.983876,1.709717,32.613632,32.999027,32.334761,3.067454,31.670495
461,168302.071568,32.535936,34.046482,33.915430,33.081191,32.933215,32.877247,33.833822,33.915430,-0.419964,33.997038,33.071080,32.812582,1.330261,32.554084,32.791794,32.243526,2.821449,31.695257
462,168304.060644,32.530698,34.639391,34.103679,33.174679,32.971103,32.908769,34.402374,34.103679,1.380105,33.804984,33.163417,32.802829,1.666078,32.442241,32.813591,32.207391,2.800918,31.601190
463,168514.507393,33.211563,36.085931,34.698745,34.702947,34.011965,33.927400,35.763671,34.698745,3.624728,33.633818,34.687627,33.420760,4.312080,32.153893,33.798015,32.541333,4.277412,31.284651
464,168514.888455,33.928624,37.431124,35.522062,35.524320,34.717779,34.680520,37.288883,35.522062,13.639323,33.755240,35.517560,34.017971,11.576374,32.518381,34.623424,33.134566,11.493528,31.645709
465,168515.475514,34.906241,37.719703,36.072775,36.765455,35.790517,35.760804,37.606131,36.072775,14.825994,34.539419,36.760051,34.942174,17.577022,33.124297,35.715165,33.981756,16.760298,32.248348
466,168518.524486,36.204104,38.898046,37.214148,37.876459,36.942513,37.065243,38.790107,37.214148,16.045706,35.638188,37.871324,36.129804,17.731365,34.388284,37.021851,35.269535,17.841286,33.517219
467,168519.111545,36.135769,38.913023,37.241782,37.924990,36.991058,36.962015,38.801723,37.241782,15.401376,35.681842,37.919695,36.178500,17.190904,34.437306,36.917276,35.242618,16.533985,33.567960
468,168519.492607,35.633697,39.081195,37.168633,37.171704,36.404112,36.367908,38.942574,37.168633,14.063426,35.394691,37.165112,35.738237,11.311957,34.311362,36.312218,34.858245,11.526783,33.404272
469,168600.000000,33.249455,36.068235,34.717392,34.721334,34.040527,33.957536,35.751985,34.717392,3.590233,33.682800,34.706304,33.457973,4.331945,32.209643,33.830578,32.585315,4.321299,31.340052
470,168615.583211,33.681694,36.682222,35.076147,35.357136,34.528257,34.589588,36.408464,35.076147,4.923357,33.743831,35.344497,33.814046,5.655533,32.283595,34.372022,32.892748,5.466417,31.413474
471,168659.396132,33.868471,36.930866,35.225192,35.511905,34.653233,34.715804,36.651740,35.225192,5.171112,33.798643,35.499020,33.913170,5.748564,32.327320,34.603353,33.028606,5.708318,31.453858
472,168659.778980,33.850016,36.753742,35.145101,35.416855,34.607750,34.667069,36.242364,35.145101,4.194357,34.047837,35.404637,33.910473,5.711535,32.416309,34.560438,33.038106,5.819209,31.515774
473,168662.221020,33.805417,36.694927,35.066376,35.336745,34.538692,34.597713,36.185937,35.066376,4.299458,33.946815,35.301945,33.870845,5.495865,32.439744,34.491582,33.021229,5.646610,31.550875
474,168662.603868,33.811995,36.716236,35.065130,35.336864,34.550568,34.609891,36.204664,35.065130,4.354139,33.925597,35.324642,33.873253,5.545735,32.421863,34.503223,33.022021,5.659649,31.540819
475,168994.940749,33.975015,37.036235,35.335533,35.622140,34.761527,34.824073,36.757377,35.335533,5.159452,33.913688,35.609267,34.019754,5.767869,32.430241,34.711725,33.133061,5.728504,31.554397
476,168995.068972,33.830698,36.686332,35.298789,35.566329,34.740061,34.565808,36.426041,35.298789,4.381027,34.171537,35.554310,34.027594,5.933531,32.500877,34.460941,33.110419,5.248757,31.759897
477,168995.227931,33.595052,35.901243,35.180205,34.703391,34.278730,34.137692,35.690865,35.180205,2.453917,34.669546,34.693679,33.915649,3.738734,33.137620,34.052921,33.071773,4.714798,32.090625
478,168998.772069,33.234818,35.074226,34.598236,34.156789,33.813271,33.682838,34.879956,34.598236,1.464814,34.316517,34.147819,33.520542,3.261562,32.893264,33.604537,32.812283,4.119367,32.020028
479,168998.931028,33.225396,35.528596,34.674922,34.196936,33.827738,33.686477,35.318096,34.674922,3.087715,34.031747,34.187221,33.513191,3.235844,32.839160,33.601672,32.795365,3.870870,31.989058
480,168999.059251,33.448520,36.310708,34.780826,35.048761,34.278467,34.103269,36.049277,34.780826,4.906908,33.512376,35.036692,33.615020,5.499630,32.193349,33.997970,32.820577,4.554655,31.643185
481,169067.229504,33.974916,37.045152,35.337134,35.624587,34.762222,34.824953,36.765456,35.337134,5.167630,33.908812,35.611675,34.018950,5.762437,32.426224,34.712267,33.132229,5.716535,31.552191
482,169070.770496,35.274521,37.168306,35.762286,37.292626,36.201818,36.240539,36.997159,35.762286,7.301786,34.527412,37.284713,35.254285,12.005885,33.223858,36.171485,34.249420,11.365136,32.327355
483,169089.682752,34.020717,37.044127,35.363100,35.646167,34.799121,34.860885,36.768758,35.363100,5.165338,33.957442,35.633452,34.069081,5.748557,32.504710,34.749922,33.187339,5.741985,31.624756
484,169090.765302,35.174417,38.774165,36.765412,36.889893,35.978192,36.005319,38.653956,36.765412,15.918334,34.876869,36.884344,35.185310,14.320978,33.486275,35.956889,34.280163,14.132944,32.603437
485,169095.234698,36.306194,39.732823,37.800622,37.919070,36.991849,37.174278,39.619191,37.800622,16.219865,35.982053,37.913823,36.185122,15.418323,34.456422,37.128465,35.366456,15.715403,33.604447
486,169096.317248,36.205997,39.746518,37.819580,37.942062,37.014169,37.040853,39.629053,37.819580,15.611021,36.010108,37.936638,36.207008,14.922183,34.477379,36.993501,35.305992,14.558790,33.618484
487,169320.000000,34.030096,37.026067,35.372837,35.653230,34.806762,34.867959,36.752996,35.372837,5.117101,33.992679,35.640625,34.077133,5.796833,32.513640,34.757957,33.198253,5.782786,31.638549
488,169335.377079,34.285219,36.855178,35.465300,35.616186,34.911611,35.059836,36.509336,35.465300,5.456912,34.421263,35.592670,34.315683,6.674484,33.038697,34.920249,33.559470,7.112440,32.198692
489,169335.399730,34.290074,36.863231,35.466028,35.617099,34.919971,35.068381,36.516969,35.466028,5.486372,34.415086,35.608686,34.317345,6.741360,33.026004,34.928625,33.560303,7.143235,32.191981
490,169335.610418,34.406131,37.192320,35.515099,35.975509,35.118294,35.279034,36.817565,35.515099,6.284088,34.212633,35.966403,34.376198,7.672364,32.785992,35.127782,33.581387,7.460985,32.034993
491,169336.241023,34.510351,37.340356,35.588893,36.056425,35.187548,35.350767,36.959916,35.588893,6.516688,34.217870,36.047181,34.435369,7.661198,32.823556,35.273884,33.637742,7.776837,32.001601
492,169427.063135,34.921210,37.866457,36.096826,36.583482,35.647910,35.817731,37.663371,36.096826,7.173072,34.530281,36.573882,34.837684,7.949893,33.101487,35.737884,33.987869,8.013163,32.237854
493,169430.936865,34.820928,37.669452,36.030090,36.500892,35.603568,35.665514,37.472942,36.030090,6.826806,34.587237,36.491603,34.826538,7.878193,33.161473,35.588254,33.943985,7.779799,32.299716
494,169569.658502,35.003428,37.940684,36.176677,36.661977,35.728669,35.898012,37.738250,36.176677,7.173549,34.615104,36.652408,34.920398,7.956504,33.188388,35.818418,34.072009,8.022650,32.325600
495,169570.540498,36.043895,39.526813,37.519701,37.754248,36.812418,36.894111,39.429595,37.519701,18.287208,35.609807,37.749653,35.992337,16.826277,34.235021,36.855889,35.115901,16.660366,33.375913
496,169575.459502,38.382525,41.137762,39.322473,40.247085,39.224304,39.288779,41.061966,39.322473,21.372188,37.582980,40.243498,38.332509,23.479268,36.421520,39.258938,37.380910,23.074288,35.502883
497,169576.341498,37.664208,41.056808,39.091180,39.319327,38.417675,38.497094,40.963087,39.091180,18.596468,37.219273,39.314894,37.632609,16.712675,35.950323,38.460217,36.754484,16.945616,35.048750
498,170002.788534,35.125801,37.979313,36.274295,36.745578,35.836106,36.000576,37.782559,36.274295,7.133948,34.766031,36.736278,35.048454,7.983251,33.360631,35.923229,34.214455,8.082342,32.505682
499,170003.395962,35.560741,38.079215,36.383543,36.798660,35.910529,36.563260,37.906240,36.383543,8.186902,34.860846,36.790482,35.140570,8.870886,33.490658,36.495213,34.492774,10.766275,32.490335
500,170006.604038,35.618030,37.801532,36.336480,36.728877,35.906220,36.523372,37.638009,36.336480,7.401037,35.034951,36.721146,35.193161,8.688761,33.665176,36.459036,34.656881,10.247812,32.854725
501,170007.211466,35.679233,38.190365,36.448252,36.861987,35.979684,36.630238,38.018014,36.448252,8.471149,34.878491,36.853840,35.214798,8.845021,33.575755,36.562439,34.669854,10.213255,32.777269
502,170064.000000,35.137559,38.054936,36.302160,36.784108,35.857264,36.025431,37.854025,36.302160,7.183474,34.750294,36.774611,35.054585,7.961875,33.334560,35.946431,34.213135,8.023304,32.479839
503,170079.600846,35.975965,38.721024,36.977133,37.554884,36.640216,36.878245,38.468566,36.977133,9.650658,35.485700,37.537947,35.854701,10.891832,34.171454,36.778348,35.058955,11.125727,33.339561
504,170079.843509,36.016181,38.768084,36.991060,37.570135,36.649950,36.888522,38.515079,36.991060,9.840049,35.467042,37.553163,35.859639,10.934483,34.166116,36.838117,35.076825,11.372046,33.315532
505,170080.724566,36.042534,38.799937,37.014713,37.594923,36.677291,36.916333,38.546465,37.014713,9.871922,35.482962,37.588601,35.879895,11.012369,34.171189,36.865835,35.101619,11.370122,33.337404
506,170172.486425,36.453509,39.286774,37.487859,38.084012,37.115683,37.361207,39.152150,37.487859,10.466425,35.823567,38.077531,36.274066,11.341662,34.470601,37.309439,35.475303,11.534545,33.641167
507,170173.513575,36.449340,39.263554,37.483652,38.067550,37.107408,37.351278,39.129838,37.483652,10.422497,35.837467,38.061113,36.272916,11.321617,34.484719,37.299858,35.477320,11.539037,33.654782
508,170340.491502,36.605747,39.429196,37.636906,38.230905,37.265670,37.510295,39.295166,37.636906,10.475169,35.978647,38.224453,36.426735,11.356122,34.629017,37.458752,35.630884,11.546580,33.803016
509,170341.508498,36.446933,38.477895,37.284374,37.807241,37.014891,37.230363,38.359729,37.284374,7.701963,36.209019,37.801551,36.326563,10.564233,34.851576,37.184913,35.603528,11.326273,34.022144
510,170745.773772,36.782374,39.609953,37.812763,38.407526,37.441772,37.686698,39.475858,37.812763,10.502317,36.149669,38.401071,36.602385,11.358565,34.803699,37.635132,35.807795,11.539495,33.980458
511,170746.189455,37.494508,40.822016,38.824641,39.151454,38.206332,38.340692,40.748723,38.824641,22.238207,36.900559,39.147925,37.382438,20.405196,35.616951,38.312506,36.559653,20.259166,34.806801
512,170746.282405,37.744400,40.870293,38.954248,39.260996,38.325851,38.642378,40.801564,38.954248,22.766249,37.106932,39.257687,37.510494,21.532337,35.763301,38.615940,36.748355,23.016045,34.880770
513,170751.717595,40.617825,43.232756,41.405147,42.274527,41.264517,41.528467,43.176306,41.405147,26.587544,39.633987,42.271807,40.383138,28.351518,38.494469,41.506729,39.601934,28.593594,37.697139
514,170751.810545,40.283135,43.348997,41.346201,41.646155,40.805696,41.115080,43.282731,41.346201,24.752323,39.409672,41.642962,40.073088,20.065813,38.503214,41.089568,39.361496,22.087872,37.633423
515,170752.226228,39.825422,43.069445,41.117189,41.435131,40.516604,40.647212,42.999103,41.117189,22.661972,39.235274,41.431742,39.715858,20.662635,37.999974,40.620135,38.917180,20.506942,37.214225
516,170784.000000,36.923433,39.643288,37.925638,38.497501,37.564946,37.800469,39.514234,37.925638,10.432111,36.337043,38.491289,36.754396,11.405957,35.017504,37.750848,35.977816,11.643278,34.204785
517,170799.557119,37.028551,39.775295,38.023984,38.621757,37.670084,37.959347,39.659277,38.023984,10.922480,36.388691,38.616358,36.842094,11.850693,35.067831,37.872487,36.064053,12.078925,34.255619
518,170843.403694,37.093359,39.861762,38.071813,38.674208,37.707884,37.999363,39.744876,38.071813,11.092014,36.398750,38.668768,36.867111,11.944563,35.065454,37.954369,36.109347,12.232065,34.264325
519,170843.774192,37.071304,39.779679,38.019207,38.608450,37.672218,37.957365,39.560077,38.019207,10.440525,36.478338,38.603127,36.857673,11.826732,35.112220,37.913341,36.108977,12.225896,34.304612
520,170846.225808,37.032499,39.735948,37.966476,38.554622,37.622440,37.907064,39.516693,37.966476,10.520331,36.416260,38.540064,36.819518,11.676252,35.098972,37.863111,36.083228,12.078937,34.303344
521,170846.596306,37.035464,39.745203,37.965854,38.555354,37.627559,37.912849,39.525442,37.965854,10.559562,36.406266,38.550028,36.820399,11.710866,35.090770,37.868794,36.083086,12.090566,34.297377
522,170986.507440,37.135832,39.905271,38.113771,38.716366,37.749648,38.041220,39.788371,38.113771,11.101127,36.439172,38.710925,36.908531,11.948288,35.106137,37.996220,36.152531,12.222044,34.308841
523,170991.492560,37.604091,40.114462,38.348110,38.893389,37.947515,38.546171,40.008814,38.348110,12.182285,36.687406,38.888472,37.124178,12.942176,35.359885,38.505493,36.573917,14.169296,34.642341
524,171057.975046,37.162815,39.916931,38.136264,38.735502,37.773482,38.063429,39.800697,38.136264,11.096917,36.471831,38.730092,36.936448,11.958376,35.142805,38.018685,36.184679,12.227475,34.350673
525,171064.024954,39.299609,42.611294,40.660015,41.002714,40.016194,40.181623,42.545696,40.660015,22.296127,38.774333,40.999660,39.155662,21.803269,37.311664,40.156361,38.320463,21.707488,36.484566
526,171226.433756,37.226820,39.923585,38.184982,38.771562,37.828102,38.111958,39.809721,38.184982,11.063801,36.560243,38.766264,37.007211,11.978421,35.248158,38.068135,36.265318,12.276434,34.462502
527,171231.566244,38.502521,40.517654,38.881158,40.275522,39.227561,39.439481,40.433332,38.881158,14.267652,37.328984,40.271595,38.314030,17.994022,36.356466,39.407001,37.468830,17.815753,35.530659
528,171492.276030,37.297306,40.026745,38.262239,38.856049,37.902850,38.190132,39.911637,38.262239,11.104795,36.612842,38.850691,37.073489,11.965260,35.296286,38.145815,36.327581,12.241506,34.509348
529,171493.723970,37.275596,39.943050,38.222430,38.814988,37.873791,38.160518,39.828168,38.222430,10.831588,36.616693,38.809641,37.054922,11.836553,35.300203,38.116292,36.314801,12.152056,34.513310
530,171528.000000,37.305028,40.070064,38.278538,38.880068,37.915852,38.206894,39.953474,38.278538,11.133359,36.603602,38.874642,37.076911,11.949582,35.279180,38.162011,36.325619,12.206562,34.489228
531,171922.092453,37.543255,40.364319,38.558019,39.148087,38.179924,38.441674,40.251253,38.558019,11.597918,36.864784,39.142584,37.337595,12.363388,35.532606,38.399140,36.565100,12.562373,34.731061
532,171922.541584,38.244245,41.526222,39.545295,39.889826,38.938925,39.091518,41.460554,39.545295,22.594396,37.630035,39.886630,38.109683,20.962713,36.332736,39.066813,37.304168,20.793998,35.541523
533,171922.698903,38.817152,41.481699,39.776255,40.684524,39.608283,39.732149,41.428595,39.776255,24.101943,38.123914,40.681939,38.668834,29.364244,36.655730,39.712163,37.794281,27.975289,35.876398
534,171927.301097,41.125093,43.701075,41.888668,42.764006,41.759462,42.028287,43.650510,41.888668,26.995132,40.126825,42.761544,40.882641,28.788740,39.003739,42.009247,40.114632,29.029478,38.220018
535,171927.458416,41.005974,43.620377,41.853945,42.742839,41.745354,41.866542,43.569054,41.853945,25.881693,40.138837,42.740339,40.874742,28.152631,39.009144,41.847217,40.044552,27.202942,38.241888
536,171927.907547,40.374001,43.568315,41.619263,41.953914,41.046516,41.194636,43.505331,41.619263,23.192402,39.733196,41.950846,40.255227,20.850521,38.559607,41.170921,39.463235,20.998894,37.755550
537,172164.257489,37.632058,40.352057,38.618994,39.187716,38.251427,38.503739,40.242959,38.618994,11.536940,36.995029,39.182407,37.436819,12.400978,35.691230,38.462706,36.682747,12.645148,34.902788
538,172165.742511,37.610634,40.328972,38.590677,39.170567,38.229774,38.487029,40.217880,38.590677,11.343455,36.963475,39.165159,37.411312,12.226315,35.657464,38.445236,36.656803,12.467417,34.868370
539,172259.213578,37.660138,40.473668,38.671923,39.260346,38.294865,38.555876,40.360989,38.671923,11.609324,36.982856,39.254861,37.454868,12.371747,35.654876,38.513486,36.684884,12.568388,34.856281
540,172259.610594,37.639147,40.397687,38.621528,39.198365,38.260699,38.516598,40.192104,38.621528,11.008581,37.050953,39.192987,37.444948,12.252473,35.696908,38.475031,36.683851,12.554860,34.892671
541,172259.751613,37.632101,40.386774,38.613135,39.189162,38.249862,38.505399,40.181470,38.613135,11.007801,37.044800,39.175584,37.439856,12.182697,35.704127,38.463889,36.681487,12.510290,34.899085
542,172262.248387,37.557749,40.290738,38.543131,39.114675,38.192310,38.445881,40.086955,38.543131,10.916392,36.999306,39.101198,37.397033,12.050161,35.692868,38.367509,36.632309,12.269606,34.897110
543,172262.389406,37.584612,40.340792,38.550983,39.127301,38.197574,38.453259,40.135314,38.550983,11.110515,36.966653,39.113712,37.395953,12.046217,35.678194,38.411715,36.639352,12.429138,34.866989
