Zone1_Time,Zone1_q_htg,Zone1_q_clg,Zone2_Time,Zone2_q_htg,Zone2_q_clg,Zone3_Time,Zone3_q_htg,Zone3_q_clg,Zone4_Time,Zone4_q_htg,Zone4_q_clg,Zone5_Time,Zone5_q_htg,Zone5_q_clg,Zone6_Time,Zone6_q_htg,Zone6_q_clg
170745.77377161034,254.1034871933491,205170.53446775826,170745.77377161034,15897.161098551258,0.0,170745.77377161034,0.23982084377557703,44102.308883277416,170745.77377161034,765.782129295522,0.0,170745.77377161034,-0.0,18286.43612285624,170745.77377161034,6119.880903870202,0.0
170745.77377161034,254.1034871933491,439681.1,170745.77377161034,15897.161098551258,0.0,170745.77377161034,0.23982084377557703,44102.308883277416,170745.77377161034,765.782129295522,0.0,170745.77377161034,-0.0,18286.43612285624,170745.77377161034,6119.880903870202,0.0
170746.18945528925,254.1034871933491,439681.1,170746.18945528925,15897.161098551258,0.0,170746.18945528925,0.23982084377557703,44102.308883277416,170746.18945528925,765.782129295522,0.0,170746.18945528925,-0.0,18286.43612285624,170746.18945528925,6119.880903870202,0.0
170746.18945528925,254.1034871933491,439681.1,170746.18945528925,15897.161098551258,0.0,170746.18945528925,0.23982084377557703,44102.308883277416,170746.18945528925,765.782129295522,0.0,170746.18945528925,-0.0,45903.7,170746.18945528925,6119.880903870202,0.0
170746.2824046998,254.1034871933491,439681.1,170746.2824046998,15897.161098551258,0.0,170746.2824046998,0.23982084377557703,44102.308883277416,170746.2824046998,765.782129295522,0.0,170746.2824046998,-0.0,45903.7,170746.2824046998,6119.880903870202,0.0
170746.2824046998,254.1034871933491,439681.1,170746.2824046998,15897.161098551258,0.0,170746.2824046998,0.23982084377557703,150137.9,170746.2824046998,765.782129295522,0.0,170746.2824046998,-0.0,45903.7,170746.2824046998,6119.880903870202,0.0
170751.71759530017,254.1034871933491,439681.1,170751.71759530017,15897.161098551258,0.0,170751.71759530017,0.23982084377557703,150137.9,170751.71759530017,765.782129295522,0.0,170751.71759530017,-0.0,45903.7,170751.71759530017,6119.880903870202,0.0
170751.71759530017,254.1034871933491,439681.1,170751.71759530017,15897.161098551258,0.0,170751.71759530017,0.23982084377557703,44102.308883277416,170751.71759530017,765.782129295522,0.0,170751.71759530017,-0.0,45903.7,170751.71759530017,6119.880903870202,0.0
170751.81054471072,254.1034871933491,439681.1,170751.81054471072,15897.161098551258,0.0,170751.81054471072,0.23982084377557703,44102.308883277416,170751.81054471072,765.782129295522,0.0,170751.81054471072,-0.0,45903.7,170751.81054471072,6119.880903870202,0.0
170751.81054471072,254.1034871933491,439681.1,170751.81054471072,15897.161098551258,0.0,170751.81054471072,0.23982084377557703,44102.308883277416,170751.81054471072,765.782129295522,0.0,170751.81054471072,-0.0,18286.43612285624,170751.81054471072,6119.880903870202,0.0
170752.22622838963,254.1034871933491,439681.1,170752.22622838963,15897.161098551258,0.0,170752.22622838963,0.23982084377557703,44102.308883277416,170752.22622838963,765.782129295522,0.0,170752.22622838963,-0.0,18286.43612285624,170752.22622838963,6119.880903870202,0.0
170752.22622838963,254.1034871933491,205170.53446775826,170752.22622838963,15897.161098551258,0.0,170752.22622838963,0.23982084377557703,44102.308883277416,170752.22622838963,765.782129295522,0.0,170752.22622838963,-0.0,18286.43612285624,170752.22622838963,6119.880903870202,0.0
170784.0,254.1034871933491,205170.53446775826,170784.0,15897.161098551258,0.0,170784.0,0.23982084377557703,44102.308883277416,170784.0,765.782129295522,0.0,170784.0,-0.0,18286.43612285624,170784.0,6119.880903870202,0.0
170784.0,248.13651793529112,210455.55309055618,170784.0,14547.984518249674,0.0,170784.0,-0.0,46825.81101424995,170784.0,677.3987333087873,0.0,170784.0,-0.0,22814.845818673744,170784.0,10901.4,0.0
170799.55711907844,248.13651793529112,210455.55309055618,170799.55711907844,14547.984518249674,0.0,170799.55711907844,-0.0,46825.81101424995,170799.55711907844,677.3987333087873,0.0,170799.55711907844,-0.0,22814.845818673744,170799.55711907844,10901.4,0.0
170799.55711907844,248.13651793529112,210455.55309055618,170799.55711907844,14547.984518249674,0.0,170799.55711907844,-0.0,46825.81101424995,170799.55711907844,677.3987333087873,0.0,170799.55711907844,-0.0,22814.845818673744,170799.55711907844,5605.054866152193,0.0
170843.4036937774,248.13651793529112,210455.55309055618,170843.4036937774,14547.984518249674,0.0,170843.4036937774,-0.0,46825.81101424995,170843.4036937774,677.3987333087873,0.0,170843.4036937774,-0.0,22814.845818673744,170843.4036937774,5605.054866152193,0.0
170843.4036937774,248.13651793529112,210455.55309055618,170843.4036937774,27934.9,0.0,170843.4036937774,-0.0,46825.81101424995,170843.4036937774,677.3987333087873,0.0,170843.4036937774,-0.0,22814.845818673744,170843.4036937774,5605.054866152193,0.0
170843.77419163616,248.13651793529112,210455.55309055618,170843.77419163616,27934.9,0.0,170843.77419163616,-0.0,46825.81101424995,170843.77419163616,677.3987333087873,0.0,170843.77419163616,-0.0,22814.845818673744,170843.77419163616,5605.054866152193,0.0
170843.77419163616,248.13651793529112,210455.55309055618,170843.77419163616,27934.9,0.0,170843.77419163616,-0.0,46825.81101424995,170843.77419163616,1855.7,0.0,170843.77419163616,-0.0,22814.845818673744,170843.77419163616,5605.054866152193,0.0
170846.22580836384,248.13651793529112,210455.55309055618,170846.22580836384,27934.9,0.0,170846.22580836384,-0.0,46825.81101424995,170846.22580836384,1855.7,0.0,170846.22580836384,-0.0,22814.845818673744,170846.22580836384,5605.054866152193,0.0
170846.22580836384,248.13651793529112,210455.55309055618,170846.22580836384,27934.9,0.0,170846.22580836384,-0.0,46825.81101424995,170846.22580836384,677.3987333087873,0.0,170846.22580836384,-0.0,22814.845818673744,170846.22580836384,5605.054866152193,0.0
170846.5963062226,248.13651793529112,210455.55309055618,170846.5963062226,27934.9,0.0,170846.5963062226,-0.0,46825.81101424995,170846.5963062226,677.3987333087873,0.0,170846.5963062226,-0.0,22814.845818673744,170846.5963062226,5605.054866152193,0.0
170846.5963062226,248.13651793529112,210455.55309055618,170846.5963062226,14547.984518249674,0.0,170846.5963062226,-0.0,46825.81101424995,170846.5963062226,677.3987333087873,0.0,170846.5963062226,-0.0,22814.845818673744,170846.5963062226,5605.054866152193,0.0
170986.5074401794,248.13651793529112,210455.55309055618,170986.5074401794,14547.984518249674,0.0,170986.5074401794,-0.0,46825.81101424995,170986.5074401794,677.3987333087873,0.0,170986.5074401794,-0.0,22814.845818673744,170986.5074401794,5605.054866152193,0.0
170986.5074401794,248.13651793529112,210455.55309055618,170986.5074401794,14547.984518249674,0.0,170986.5074401794,-0.0,46825.81101424995,170986.5074401794,677.3987333087873,0.0,170986.5074401794,-0.0,51781.7,170986.5074401794,5605.054866152193,0.0
170991.49255982056,248.13651793529112,210455.55309055618,170991.49255982056,14547.984518249674,0.0,170991.49255982056,-0.0,46825.81101424995,170991.49255982056,677.3987333087873,0.0,170991.49255982056,-0.0,51781.7,170991.49255982056,5605.054866152193,0.0
170991.49255982056,248.13651793529112,210455.55309055618,170991.49255982056,14547.984518249674,0.0,170991.49255982056,-0.0,46825.81101424995,170991.49255982056,677.3987333087873,0.0,170991.49255982056,-0.0,22814.845818673744,170991.49255982056,5605.054866152193,0.0
