,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
4143,21.766196,24.506661,22.446304,23.353167,22.360878,22.595701,24.389580,22.446304,22.424050,20.503029,23.347801,21.497320,21.353269,19.646839,22.571496,20.845853,19.912727,19.120210
4144,21.813460,24.587581,22.522144,23.399966,22.408507,22.644904,24.485076,22.522144,22.061214,20.559212,23.392921,21.547144,20.744511,19.701368,22.615996,20.896277,19.327760,19.176558
4145,21.873263,24.750999,22.661572,23.461646,22.470161,22.715773,24.683367,22.661572,22.540566,20.639777,23.457028,21.606653,20.629440,19.756278,22.677432,20.954213,19.211813,19.230993
4146,21.253240,24.123911,22.035973,22.747430,21.789757,22.093420,24.050151,22.035973,16.922761,20.021795,22.742274,20.956305,15.005396,19.170335,22.033846,20.361119,14.053950,18.688392
4147,20.853520,23.847799,21.708312,22.318362,21.380806,21.675116,23.765430,21.708312,15.495538,19.651193,22.313848,20.564395,13.178003,18.814942,21.611771,19.986948,12.239211,18.362125
4148,20.237586,23.223360,21.065587,21.576992,20.687700,21.046515,23.112031,21.065587,11.385243,19.019144,21.570383,19.915351,9.207653,18.260319,20.968049,19.402771,8.708309,17.837493
4149,19.861663,22.991288,20.746486,21.153814,20.287084,20.644832,22.886400,20.746486,10.670246,18.606572,21.149256,19.532683,8.060714,17.916110,20.573283,19.048383,7.603602,17.523484
4150,19.512625,22.641024,20.381927,20.779348,19.925611,20.282118,22.520180,20.381927,9.058264,18.243674,20.775033,19.182367,6.746999,17.589701,20.208674,18.717139,6.318577,17.225605
4151,19.196144,22.477578,20.105970,20.397949,19.579130,19.916000,22.338881,20.105970,8.213276,17.873059,20.393083,18.866921,5.613655,17.340758,19.868335,18.427925,5.298234,16.987515
4152,18.945976,22.274109,19.840981,20.125654,19.313568,19.628582,22.114233,19.840981,7.257930,17.567730,20.120124,18.607832,4.828376,17.095539,19.610799,18.186178,4.548464,16.761556
4153,18.731438,22.151815,19.658069,19.876381,19.088637,19.386096,21.980635,19.658069,6.908847,17.335502,19.870228,18.404744,4.359321,16.939259,19.374616,17.996378,4.099792,16.618139
4154,18.633728,21.897612,19.480957,19.857730,19.020725,19.301981,21.720073,19.480957,6.400885,17.241841,19.851533,18.293769,4.453126,16.736005,19.295935,17.876920,4.056490,16.457905
4155,18.454283,21.781145,19.308579,19.594772,18.805064,19.100481,21.583641,19.308579,5.868215,17.033518,19.587751,18.120213,3.785316,16.652675,19.093786,17.723423,3.534666,16.353061
4156,18.408543,21.893124,19.366533,19.588062,18.795247,19.043035,21.725019,19.366533,7.121372,17.008047,19.582160,18.106698,4.455110,16.631236,19.031748,17.696310,4.032312,16.360872
4157,18.396887,21.826384,19.387114,19.645505,18.830543,19.066473,21.671728,19.387114,7.517084,17.102500,19.638648,18.123451,4.985467,16.608254,19.016932,17.688264,4.371726,16.359597
4158,18.568753,22.289106,19.850993,19.889063,19.085508,19.276177,22.184425,19.850993,11.342015,17.517561,19.884748,18.386173,7.284057,16.887599,19.165292,17.886995,6.213364,16.608698
4159,18.880976,22.568146,20.211780,20.272952,19.433002,19.607610,22.423885,20.211780,13.229708,17.999676,20.266368,18.703806,9.345059,17.141243,19.511747,18.160094,8.083698,16.808440
4160,19.417300,22.696011,20.528797,20.997194,20.052688,20.199824,22.551051,20.528797,14.689332,18.506543,20.988393,19.233946,12.744022,17.479499,20.123831,18.609836,10.997422,17.095840
4161,19.767658,22.910653,20.781143,21.379887,20.420122,20.558394,22.759094,20.781143,15.626860,18.803192,21.371101,19.588016,14.087311,17.804931,20.497000,18.934125,12.347536,17.371250
4162,20.008312,23.089266,20.971353,21.616009,20.660995,20.795776,22.919232,20.971353,16.198148,19.023474,21.607522,19.832784,14.758345,18.058046,20.742826,19.168868,13.088702,17.594910
4163,20.362565,23.320594,21.228735,21.978160,21.005727,21.161359,23.156221,21.228735,17.436427,19.301249,21.968951,20.162905,16.337853,18.356860,21.121988,19.494652,14.721203,17.867317
4164,20.614220,23.567886,21.466275,22.225074,21.245243,21.419014,23.430096,21.466275,18.381637,19.502454,22.214522,20.397123,17.011100,18.579725,21.385761,19.732458,15.475140,18.079156
4165,20.903784,23.765472,21.689136,22.515738,21.531285,21.712927,23.616136,21.689136,19.208459,19.762137,22.506243,20.678196,18.222094,18.850149,21.685077,20.010877,16.688539,18.336677
4166,21.190309,24.027214,21.948121,22.800866,21.811936,22.006330,23.891739,21.948121,20.338529,20.004502,22.794755,20.951970,19.283385,19.109184,21.983022,20.284351,17.775341,18.585679
4167,21.444583,24.259205,22.187793,23.057572,22.065546,22.268529,24.135664,22.187793,21.227620,20.239923,23.051915,21.202473,20.154959,19.353031,22.243010,20.532095,18.645311,18.821180
4168,21.627724,24.423368,22.360419,23.244122,22.246330,22.460930,24.319229,22.360419,21.599343,20.401609,23.236965,21.379525,20.481559,19.522086,22.431582,20.709029,18.994194,18.986476
4169,21.865250,24.703020,22.631289,23.483591,22.480214,22.716294,24.637151,22.631289,22.897285,20.625427,23.479095,21.606194,21.379509,19.733293,22.678975,20.935278,19.904624,19.191581
4170,21.460741,24.190985,22.151444,22.991862,22.007975,22.321359,24.123511,22.151444,18.066584,20.179377,22.987143,21.151203,16.819494,19.315263,22.266873,20.539447,15.825371,18.812021
4171,21.157146,23.966459,21.888809,22.652792,21.686068,22.003708,23.892231,21.888809,16.696996,19.885386,22.648716,20.843750,15.043018,19.038784,21.946592,20.254922,14.098778,18.563252
4172,20.497785,23.323436,21.219980,21.853002,20.939153,21.329544,23.221069,21.219980,12.077927,19.218891,21.846915,20.144861,10.273051,18.442806,21.257396,19.629659,9.824498,18.001921
4173,20.077173,23.078785,20.878360,21.372006,20.487892,20.879986,22.980269,20.878360,11.130305,18.776451,21.367741,19.718024,8.735800,18.068307,20.812787,19.236471,8.347121,17.660154
4174,19.677586,22.729363,20.493795,20.927468,20.067729,20.461053,22.613774,20.493795,9.370363,18.373816,20.923305,19.319100,7.090628,17.714895,20.390858,18.862419,6.755738,17.333981
4175,19.338715,22.555354,20.206708,20.521723,19.697302,20.073555,22.422274,20.206708,8.468387,17.991141,20.517071,18.980005,5.875008,17.442939,20.027811,18.551177,5.644025,17.074542
4176,19.076675,22.328819,19.930695,20.260318,19.433639,19.775876,22.175237,19.930695,7.444186,17.686152,20.254850,18.715080,5.106755,17.175311,19.758796,18.297109,4.847791,16.835421
4177,18.797041,22.219729,19.723051,19.941648,19.155851,19.449528,22.049044,19.723051,6.918751,17.397057,19.935650,18.473526,4.349141,17.011401,19.438072,18.064433,4.085940,16.690793
4178,18.690155,21.905181,19.524050,19.994745,19.127015,19.358173,21.727905,19.524050,6.294568,17.320195,19.988582,18.373144,4.613955,16.757705,19.352126,17.933616,4.051495,16.515106
4179,18.481421,21.752994,19.325672,19.753139,18.919448,19.119707,21.551822,19.325672,5.619817,17.099522,19.745905,18.196297,3.911915,16.646690,19.112874,17.759761,3.415874,16.406648
4180,18.334770,21.564845,19.162399,19.652322,18.807386,18.967454,21.352111,19.162399,5.204947,16.972686,19.644883,18.074575,3.732623,16.504267,18.953152,17.628048,3.149773,16.302944
4181,18.143472,21.350615,18.995605,19.420121,18.621145,18.791516,21.120367,18.995605,4.677205,16.870843,19.409861,17.931019,3.255351,16.452177,18.717776,17.487125,2.709012,16.256474
4182,17.949571,21.295865,18.964926,19.040433,18.381024,18.660532,21.089713,18.964926,5.212362,16.840139,19.031970,17.811445,2.994097,16.590920,18.442059,17.386728,2.588857,16.331396
4183,18.178514,21.439972,19.161665,19.418777,18.642950,18.924592,21.290620,19.161665,7.212787,17.032710,19.410755,17.971121,4.877402,16.531487,18.756359,17.518119,4.195093,16.279878
4184,18.422784,21.431790,19.289459,19.816771,18.947699,19.195059,21.260691,19.289459,8.029554,17.318227,19.808684,18.194337,6.575831,16.579990,19.060485,17.693983,5.566266,16.327481
4185,18.700050,21.736220,19.570946,20.136519,19.244099,19.462853,21.562414,19.570946,10.018462,17.579479,20.128109,18.470591,8.338459,16.813074,19.367126,17.937677,7.191120,16.508228
4186,18.909248,21.939436,19.773558,20.335908,19.442986,19.671497,21.751358,19.773558,10.955001,17.795759,20.328751,18.667941,9.199200,17.007132,19.592576,18.128301,8.110596,16.664026
4187,19.070186,22.090992,19.918389,20.502493,19.596723,19.832083,21.910049,19.918389,11.473952,17.926729,20.494576,18.811101,9.698504,17.127625,19.770745,18.269546,8.648407,16.768348
4188,19.192366,22.221009,20.039933,20.627735,19.715842,19.954617,22.046725,20.039933,11.912251,18.033141,20.620790,18.924013,10.072014,17.227236,19.902614,18.380655,9.034296,16.858696
4189,19.319766,22.342161,20.160191,20.754881,19.836265,20.085772,22.174128,20.160191,12.407929,18.146254,20.748442,19.038110,10.537408,17.327778,20.041105,18.495379,9.523266,16.949653
4190,19.311641,22.494854,20.240397,20.664253,19.782469,20.059075,22.323802,20.240397,12.600545,18.156991,20.658694,19.015772,9.936483,17.372849,20.019140,18.503070,9.169267,16.987001
4191,19.198978,22.230778,20.036634,20.509308,19.632547,19.960620,22.036571,20.036634,10.641185,18.036698,20.503594,18.870381,8.689936,17.237169,19.908922,18.387614,8.094517,16.866306
4192,19.201889,22.230337,20.036508,20.491666,19.619540,19.969072,22.041849,20.036508,10.992553,18.031168,20.485922,18.861455,8.904740,17.236989,19.910711,18.391805,8.326094,16.872900
4193,19.150025,22.254864,20.032407,20.379225,19.531566,19.929121,22.095761,20.032407,11.027525,17.969052,20.375208,18.793380,8.454029,17.211551,19.850399,18.349597,8.020986,16.848795
4194,19.202117,22.236048,20.047052,20.455808,19.575694,20.020844,22.140993,20.047052,11.182346,17.953112,20.451923,18.808993,8.773801,17.166063,19.928392,18.372089,8.311185,16.815785
4195,19.203930,22.197492,20.024520,20.478443,19.586373,20.023252,22.101381,20.024520,10.968281,17.947658,20.474410,18.809340,8.793536,17.144270,19.934009,18.369554,8.262170,16.805099
4196,18.715839,21.819629,19.553607,19.683620,18.940684,19.511926,21.672450,19.553607,7.287341,17.434765,19.677591,18.295891,4.752086,16.914190,19.386520,17.949346,4.942877,16.512172
4197,18.508167,21.610736,19.323859,19.478135,18.730784,19.281640,21.447649,19.323859,6.610436,17.200068,19.470361,18.083655,4.316211,16.696950,19.168331,17.753693,4.403151,16.339056
4198,18.281571,21.419475,19.099343,19.232419,18.509585,19.027949,21.230922,19.099343,5.713865,16.967765,19.225792,17.882904,3.599717,16.540016,18.913170,17.559743,3.627968,16.206316
4199,18.092291,21.295043,18.902056,19.072160,18.346040,18.781508,21.075756,18.902056,5.023168,16.728356,19.064378,17.717495,3.112489,16.370613,18.706439,17.390406,3.041200,16.074373
4200,17.917256,21.055762,18.646332,18.854132,18.144263,18.562291,20.772520,18.646332,3.793264,16.520143,18.845008,17.531111,2.344080,16.217214,18.530765,17.216103,2.345446,15.901440
4201,17.793066,20.943827,18.513571,18.825739,18.082190,18.410462,20.650981,18.513571,3.677742,16.376162,18.816428,17.439731,2.368819,16.063034,18.390778,17.109968,2.203831,15.829158
4202,17.595944,20.892421,18.361069,18.559514,17.883023,18.150644,20.544347,18.361069,3.165619,16.177790,18.548141,17.301044,1.808214,16.053946,18.138800,16.975538,1.686657,15.812277
4203,17.507798,20.678900,18.228223,18.568199,17.845951,18.063001,20.306240,18.228223,2.803779,16.150206,18.556234,17.224453,1.796916,15.892671,18.050278,16.887821,1.568453,15.725365
4204,17.370217,20.625990,18.124450,18.365869,17.701976,17.897070,20.221077,18.124450,2.612913,16.027823,18.353085,17.132255,1.521455,15.911424,17.869962,16.799080,1.334582,15.728198
4205,17.232867,20.319824,18.007051,18.251457,17.606560,17.819189,19.895510,18.007051,2.236033,16.118592,18.233567,17.057929,1.392015,15.882292,17.683035,16.718391,1.142188,15.753747
4206,17.163631,20.041523,18.014018,18.240877,17.613351,17.889170,19.737630,18.014018,2.850462,16.290405,18.231153,17.072775,1.915693,15.914398,17.567121,16.702501,1.429884,15.837881
4207,17.308830,20.185158,18.088646,18.406831,17.721911,18.076744,19.934090,18.088646,3.698534,16.243203,18.398600,17.129809,2.542842,15.861017,17.794201,16.754120,2.084472,15.714039
4208,17.513191,20.191681,18.187890,18.784752,17.985585,18.282632,19.932715,18.187890,4.491903,16.443066,18.778454,17.291824,3.827202,15.805195,18.071129,16.875548,3.077921,15.679967
4209,17.688803,20.333232,18.300558,18.970615,18.145275,18.451695,20.055294,18.300558,5.241210,16.545823,18.965264,17.427784,4.592288,15.890305,18.291599,16.999892,3.858191,15.708186
4210,17.741921,20.413282,18.341865,18.895726,18.121183,18.489357,20.087734,18.341865,5.333520,16.595996,18.890276,17.448226,4.405373,16.006175,18.347351,17.050001,3.963324,15.752650
4211,17.812798,20.526940,18.395805,18.888281,18.126012,18.550866,20.207984,18.395805,5.651057,16.583625,18.882156,17.464385,4.421142,16.046615,18.438445,17.097774,4.180717,15.757102
4212,17.799318,20.639648,18.422820,18.748823,18.036898,18.517121,20.312299,18.422820,5.743167,16.533341,18.742402,17.419582,4.020779,16.096762,18.416421,17.094058,4.019388,15.771695
4213,17.868768,20.672576,18.465918,18.823281,18.085593,18.594394,20.359213,18.465918,6.017077,16.572623,18.815836,17.446630,4.351470,16.077425,18.508547,17.137592,4.357029,15.766637
4214,17.930397,20.767802,18.532830,18.868078,18.124982,18.653742,20.468882,18.532830,6.448759,16.596777,18.862201,17.479916,4.604225,16.097632,18.581828,17.185905,4.649652,15.789982
4215,18.006825,20.776363,18.586834,18.990784,18.217816,18.749089,20.493594,18.586834,6.712524,16.680074,18.986156,17.545518,5.071594,16.104880,18.671544,17.247146,5.014424,15.822749
4216,17.934029,20.749119,18.540805,18.760147,18.062939,18.673562,20.443225,18.540805,6.190269,16.638386,18.755227,17.457186,4.223686,16.159145,18.576023,17.200321,4.476386,15.824620
4217,17.879665,20.461398,18.391582,18.587677,17.922652,18.680113,20.170618,18.391582,5.085888,16.612546,18.581881,17.345826,3.533621,16.109770,18.534090,17.131752,4.008989,15.729413
4218,17.869534,20.485706,18.355491,18.510556,17.847593,18.732498,20.297396,18.355491,5.188637,16.413586,18.504512,17.272788,3.291083,16.041064,18.549181,17.092795,3.891365,15.636408
4219,17.803698,20.372229,18.271087,18.392345,17.750481,18.663975,20.170387,18.271087,4.734747,16.371786,18.385957,17.194440,2.970321,16.002922,18.476462,17.034824,3.593845,15.593186
4220,17.694017,19.761888,18.018447,18.196001,17.590321,18.578438,19.514002,18.018447,3.031217,16.522891,18.187783,17.067542,2.270523,15.947301,18.367069,16.924815,2.923183,15.482562
4221,17.661008,19.769618,17.934866,18.346851,17.648026,18.526966,19.513247,17.934866,3.085781,16.356485,18.336357,17.045737,2.523199,15.755118,18.347664,16.876259,2.876639,15.404855
4222,17.478516,19.625558,17.791305,17.982105,17.406104,18.306205,19.307023,17.791305,2.393663,16.275587,17.971628,16.911271,1.674545,15.850913,18.112538,16.753919,2.145567,15.395301
4223,17.432821,19.432195,17.680495,18.128631,17.454358,18.200912,19.089788,17.680495,2.060856,16.271202,18.117586,16.874035,1.818486,15.630484,18.082921,16.689850,2.037133,15.296779
4224,17.249622,19.000554,17.515168,17.806469,17.243087,17.883875,18.571386,17.515168,1.233137,16.458950,17.791561,16.763172,1.200646,15.734784,17.835953,16.579530,1.466877,15.323106
4225,17.165535,19.300058,17.482253,17.968676,17.304177,17.760771,18.863488,17.482253,1.582052,16.101018,17.952888,16.736554,1.393176,15.520220,17.731340,16.518901,1.388715,15.306462
4226,17.051380,19.146395,17.405916,17.883453,17.237189,17.592146,18.665744,17.405916,1.307722,16.146088,17.866568,16.686483,1.224947,15.506399,17.575657,16.452207,1.166160,15.328756
4227,16.993222,18.929365,17.333839,17.898375,17.227576,17.523672,18.431555,17.333839,1.103296,16.236123,17.880545,16.656227,1.230541,15.431910,17.506648,16.406449,1.105791,15.306251
4228,16.930151,19.371670,17.392918,17.832981,17.198579,17.428958,18.963310,17.392918,1.919973,15.822526,17.818569,16.656088,1.421257,15.493608,17.401439,16.391537,1.234714,15.381635
4229,16.859768,19.852542,17.490053,17.801775,17.183968,17.403280,19.485364,17.490053,2.725080,15.494742,17.785513,16.657616,1.540416,15.529719,17.285798,16.372878,1.246814,15.459957
4230,17.008899,20.521054,18.027731,18.057926,17.429762,17.607738,20.350290,18.027731,6.826443,15.705173,18.050850,16.886310,3.422805,15.721770,17.427327,16.530697,2.635366,15.634067
4231,17.453241,20.945893,18.530441,18.666384,17.916847,18.113104,20.747608,18.530441,9.518766,16.313274,18.657335,17.268920,5.960755,15.880506,17.981623,16.849375,4.860981,15.717126
4232,18.155537,21.131261,18.990664,19.671348,18.740397,18.909905,20.955487,18.990664,11.619402,17.025842,19.660677,17.935152,10.204265,16.209627,18.817917,17.398532,8.393842,15.979146
4233,18.597948,21.459966,19.354017,20.137290,19.190031,19.368809,21.283076,19.354017,12.891883,17.424959,20.127036,18.370151,11.741246,16.613267,19.297250,17.798745,10.014497,16.300240
4234,18.974854,21.728983,19.652692,20.501674,19.551640,19.756308,21.538556,19.652692,13.831645,17.766828,20.492168,18.728678,12.934109,16.965188,19.697081,18.149451,11.350911,16.601820
4235,19.320279,22.069025,19.981642,20.845868,19.890875,20.101441,21.884799,19.981642,15.175046,18.078484,20.835550,19.064284,14.123397,17.293017,20.057373,18.477886,12.594220,16.898399
4236,19.596037,22.390747,20.282315,21.120670,20.157826,20.383298,22.237368,20.282315,16.247985,18.327261,21.108942,19.325600,14.820928,17.542258,20.346342,18.738546,13.362015,17.130749
4237,19.943470,22.651964,20.575458,21.486622,20.512208,20.739267,22.489204,20.575458,17.305057,18.661712,21.476295,19.668631,16.345813,17.860967,20.708963,19.068622,14.832796,17.428280
4238,20.259675,22.962604,20.880923,21.806391,20.826635,21.063621,22.815805,20.880923,18.476375,18.946041,21.799755,19.975156,17.423267,18.150557,21.038404,19.369698,15.934631,17.700992
4239,20.576957,23.255210,21.185252,22.132482,21.146097,21.392914,23.123573,21.185252,19.609581,19.246932,22.126455,20.288285,18.596378,18.450115,21.365770,19.675457,17.100538,17.985144
4240,20.844527,23.493598,21.437055,22.406286,21.411071,21.673930,23.384706,21.437055,20.313298,19.489404,22.398805,20.546804,19.315703,18.694803,21.643282,19.931663,17.851569,18.220044
